SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Mn  K  5.269001e+01  1.63e+01  1.468e-05  
Fe  K  1.465377e+03  4.27e+01  0.00034  
Co  K  4.216852e+01  1.82e+01  8.687e-06  
Ni  K  4.553411e+01  2.38e+01  8.051e-06  
Cu  K  3.122778e+02  2.43e+01  5.269e-05  
Zn  K  1.360671e+02  2.11e+01  2.261e-05  
As  K  2.422938e+02  3.56e+01  4.417e-05  
Rb  K  2.552122e+02  6.48e+01  0.0001042  
Sr  K  7.825469e+03  2.28e+02  0.004506  
Y  K  1.244573e+02  8.43e+01  0.0001259  
Zr  K  1.049405e+06  7.97e+05  1.977  
Rh  L  1.943772e+01  8.85e+01  3.681e-05  
Pd  L  5.051911e+02  1.03e+02  0.0006872  

SOURCE: ISic000656-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.435319e+01  3.44e+01  0.002854  
P  K  1.868014e+01  4.92e+01  0.0001709  
S  K  1.639246e+02  4.07e+01  0.0004563  
Cl  K  2.224194e+02  5.43e+01  0.0003148  
Ar  K  6.050214e+02  6.77e+01  0.0005126  
K  K  8.675442e+02  5.64e+01  0.0003757  
Ca  K  2.592182e+05  5.30e+02  0.1093  
Sc  K  2.235459e+02  1.04e+02  0.000185  
Ti  K  1.138785e+02  2.48e+01  6.593e-05  
V  K  2.413324e+00  1.62e+01  1.105e-06  
Cr  K  8.770274e+01  1.72e+01  2.967e-05  
Mn  K  8.149357e+01  1.78e+01  2.311e-05  
Fe  K  2.352104e+03  5.25e+01  0.0005557  
Co  K  2.077127e+01  1.85e+01  4.359e-06  
Ni  K  4.954205e+01  2.31e+01  8.94e-06  
Cu  K  3.337445e+02  2.57e+01  5.748e-05  
Zn  K  1.421958e+02  2.23e+01  2.412e-05  
As  K  1.431229e+02  3.36e+01  2.664e-05  
Rb  K  3.534332e+02  6.52e+01  0.0001474  
Sr  K  7.919873e+03  1.91e+02  0.004658  
Y  K  1.366573e+02  8.56e+01  0.0001412  
Zr  K  1.713780e+06  6.82e+05  3.298  
Rh  L  5.579622e+01  8.79e+01  0.0001029  
Pd  L  4.741264e+02  1.01e+02  0.0006284  

SOURCE: ISic000656-t-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.131056e+01  3.42e+01  0.004804  
P  K  7.582288e-01  4.77e+01  7.139e-06  
S  K  5.860952e+01  4.02e+01  0.0001677  
Cl  K  1.150414e+02  5.10e+01  0.0001672  
Ar  K  4.936396e+02  6.65e+01  0.0004286  
K  K  9.050696e+02  5.64e+01  0.0004009  
Ca  K  2.500986e+05  5.12e+02  0.1056  
Sc  K  2.164061e+02  1.08e+02  0.0001758  
Ti  K  1.528723e+02  2.60e+01  8.686e-05  
V  K  1.813061e+01  1.60e+01  8.144e-06  
Cr  K  6.988074e+01  1.66e+01  2.32e-05  
Mn  K  7.057260e+01  1.70e+01  1.964e-05  
Fe  K  2.540842e+03  5.45e+01  0.000589  
Co  K  1.115488e-01  1.82e+01  2.297e-08  
