SOURCE: ISic000065-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ti  K  2.436919e+02  3.28e+01  0.0002439  
V  K  1.749718e+01  2.27e+01  1.086e-05  
Cr  K  8.169009e+01  1.88e+01  3.133e-05  
Mn  K  9.500453e+02  3.80e+01  0.0002415  
Fe  K  4.886978e+03  7.48e+01  0.0008219  
Co  K  1.826774e+01  2.30e+01  2.188e-06  
Ni  K  2.440039e+01  2.69e+01  3.164e-06  
Cu  K  1.015838e+03  3.87e+01  0.0001863  
Zn  K  6.980765e+02  3.47e+01  0.0001096  
As  K  8.137576e+01  6.98e+01  2.383e-05  
Rb  K  4.164699e+02  7.38e+01  6.505e-05  
Sr  K  7.387838e+03  1.25e+02  0.001063  
Y  K  4.416197e+02  8.78e+01  5.964e-05  
Zr  K  6.026504e+02  1.01e+02  7.807e-05  
Rh  K  9.994492e+03  3.74e+03  0.002192  
Rh  L  1.811080e+02  8.22e+01  0.002523  
Pd  K  1.008218e+04  5.48e+02  0.002418  
Pd  L  7.888168e+02  9.73e+01  0.008623  
Sn  K  1.016126e+03  1.04e+02  0.000435  
Ba  L  9.746404e+01  4.75e+01  0.0001139  
Au  L  2.679162e+02  5.69e+01  8.525e-05  
Hg  L  4.655956e+02  6.29e+01  0.0001375  
Pb  L  7.802355e+02  1.25e+02  0.0002005  

SOURCE: ISic000284-t-l.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.710588e+02  3.63e+01  0.008667  
Cl  K  1.647134e+02  4.55e+01  0.003787  
Ar  K  1.012958e+03  6.39e+01  0.01176  
K  K  8.897896e+02  4.75e+01  0.004867  
Ca  K  1.804984e+05  4.29e+02  0.5119  
Sc  K  1.509183e+01  9.56e+01  2.563e-05  
Ti  K  1.609617e+02  3.18e+01  0.0001622  
V  K  3.013983e+01  2.11e+01  1.884e-05  
Cr  K  1.079059e+02  1.83e+01  4.166e-05  
Mn  K  1.216905e+03  4.12e+01  0.0003114  
Fe  K  3.694330e+03  6.58e+01  0.0006253  
Co  K  2.685841e+01  2.08e+01  3.238e-06  
Ni  K  2.980912e+01  2.71e+01  3.656e-06  
Cu  K  5.861501e+02  3.16e+01  0.0001071  
Zn  K  5.351135e+02  3.18e+01  8.398e-05  
As  K  2.330582e-01  7.35e+01  6.839e-08  
Rb  K  4.610781e+02  7.58e+01  7.223e-05  
Sr  K  6.832487e+03  1.23e+02  0.000986  
Y  K  6.355877e+02  9.03e+01  8.61e-05  
Zr  K  8.902601e+02  1.03e+02  0.0001157  
Rh  K  1.311308e+04  3.71e+03  0.002886  
Rh  L  1.680757e+02  7.42e+01  0.002353  
Pd  K  1.171995e+04  5.55e+02  0.002821  
Pd  L  6.118498e+02  8.84e+01  0.006724  
Sn  K  1.327875e+03  1.04e+02  0.0005704  
Ba  L  1.247222e+02  4.66e+01  0.0001467  
Au  L  3.490499e+02  5.97e+01  0.0001109  
Hg  L  3.028789e+02  6.33e+01  8.964e-05  
Pb  L  1.016355e+03  1.33e+02  0.0002613  

SOURCE: ISic000896-t-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  5.665385e+02  4.25e+01  0.02833  
Cl  K  2.197921e+02  4.53e+01  0.004986  
Ar  K  2.161652e+02  5.25e+01  0.002475  
K  K  4.208968e+02  4.12e+01  0.00227  
Ca  K  1.824744e+05  4.31e+02  0.5103  
Sc  K  4.878011e+02  1.00e+02  0.000817  
Ti  K  9.842963e+01  3.25e+01  9.783e-05  
V  K  7.633953e+01  2.43e+01  4.706e-05  
Cr  K  1.133220e+02  2.06e+01  4.316e-05  
Mn  K  9.544803e+01  2.02e+01  2.41e-05  
Fe  K  2.653292e+03  5.63e+01  0.0004432  
Co  K  1.826181e+00  2.13e+01  2.173e-07  
Ni  K  1.183942e+01  3.05e+01  1.598e-06  
Cu  K  6.797373e+02  3.42e+01  0.0001246  
Zn  K  3.739552e+02  2.95e+01  5.857e-05  
As  K  2.135232e+01  8.28e+01  6.23e-06  
Rb  K  4.458927e+02  8.12e+01  6.937e-05  
Sr  K  9.465586e+03  1.39e+02  0.001356  
Y  K  6.772623e+02  9.65e+01  9.108e-05  
Zr  K  8.072104e+02  1.10e+02  0.0001041  
Rh  K  1.060328e+04  4.03e+03  0.002315  
Rh  L  2.043491e+01  6.91e+01  0.000283  
Pd  K  8.872658e+03  5.77e+02  0.002119  
Pd  L  6.971344e+02  8.34e+01  0.007576  
Sn  K  9.331170e+02  1.10e+02  0.0003976  
Ba  L  1.178235e+02  5.01e+01  0.0001367  
Au  L  2.547035e+02  6.23e+01  8.095e-05  
Hg  L  2.992452e+02  6.80e+01  8.802e-05  
Pb  L  1.646717e+03  1.44e+02  0.0004221  

