SOURCE: HAL18-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Cl  K  1.724828e+02  4.59e+01  0.003798  
Ar  K  1.653680e+02  5.44e+01  0.001838  
K  K  7.824244e+02  4.56e+01  0.004095  
Ca  K  1.909882e+05  4.42e+02  0.5182  
Sc  K  6.902449e+02  1.04e+02  0.001122  
Ti  K  4.399641e+01  2.87e+01  4.242e-05  
V  K  3.002486e+01  1.93e+01  1.796e-05  
Cr  K  9.713436e+02  3.99e+01  0.0003589  
Mn  K  6.232894e+01  2.09e+01  1.527e-05  
Fe  K  4.721266e+02  2.75e+01  7.657e-05  
Co  K  3.327897e+01  1.62e+01  3.848e-06  
Ni  K  5.183620e+01  2.54e+01  8.254e-06  
Cu  K  2.760206e+02  2.45e+01  5.021e-05  
Zn  K  5.554846e+01  1.94e+01  8.59e-06  
Ga  K  4.401681e+01  2.22e+01  1.841e-05  
As  K  1.789395e+02  6.58e+01  5.136e-05  
Rb  K  4.173238e+02  7.15e+01  6.377e-05  
Sr  K  1.372592e+04  1.55e+02  0.001931  
Y  K  4.958159e+02  8.46e+01  6.546e-05  
Zr  K  5.716559e+02  1.04e+02  7.238e-05  
Nb  K  3.885050e+02  9.24e+01  4.821e-05  
Rh  L  5.894648e+01  7.48e+01  0.0007962  
Pd  L  8.302485e+02  8.88e+01  0.008794  
Cs  L  3.501054e+01  3.37e+01  4.836e-05  
Ba  L  5.619623e+01  6.15e+01  6.333e-05  
La  L  1.311260e+02  3.31e+01  0.000117  
Ce  L  1.644559e+02  4.96e+01  0.0001169  
Au  L  2.465218e+02  5.41e+01  7.763e-05  
Hg  L  3.448679e+02  5.94e+01  9.975e-05  
Pb  L  5.686777e+02  1.21e+02  0.0001438  
Th  L  7.172311e+02  1.16e+02  0.0001239  

SOURCE: ISic000800-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.174766e+02  3.33e+01  0.173  
Si  K  3.253924e+01  3.14e+01  0.01235  
P  K  2.489697e+01  4.03e+01  0.003313  
S  K  1.089069e+02  3.51e+01  0.005433  
Cl  K  6.836257e+01  4.34e+01  0.001547  
Ar  K  5.988863e+01  5.26e+01  0.0006843  
K  K  1.253357e+03  5.06e+01  0.006746  
Ca  K  1.298619e+05  3.66e+02  0.3624  
Sc  K  1.770874e+02  8.81e+01  0.0002959  
Ti  K  3.900506e+02  4.31e+01  0.0003868  
V  K  4.376324e+00  2.48e+01  2.692e-06  
Cr  K  9.133119e+02  4.03e+01  0.000347  
