SOURCE: t0-10CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Pb  L  1.258129e+03  1.41e+02  0.0003287  
Th  L  2.276247e+03  1.40e+02  0.0004113  

SOURCE: t0-40CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  6.422882e+01  3.59e+01  0.09657  
Si  K  8.695732e+02  4.64e+01  0.337  
P  K  2.274877e+01  3.88e+01  0.003093  
S  K  4.596050e+01  3.51e+01  0.002343  
Cl  K  3.796357e+01  4.48e+01  0.0008783  
Ar  K  5.182447e+02  5.76e+01  0.006054  
K  K  5.651336e+03  8.75e+01  0.0311  
Ca  K  6.515848e+04  2.63e+02  0.1859  
Sc  K  1.496985e+02  7.06e+01  0.0002558  
Ti  K  1.749521e+02  4.11e+01  0.0001774  
V  K  3.668699e+01  2.57e+01  2.307e-05  
Cr  K  3.365481e+01  2.42e+01  1.307e-05  
Mn  K  3.180606e+02  2.90e+01  8.191e-05  
Fe  K  3.284526e+04  1.84e+02  0.005595  
Co  K  2.818333e+02  4.07e+01  3.419e-05  
Ni  K  5.502245e+01  2.49e+01  6.87e-06  
Cu  K  4.641837e+02  2.97e+01  8.554e-05  
Zn  K  4.016835e+02  3.01e+01  6.351e-05  
Ga  K  2.911254e+02  3.19e+01  9.791e-05  
As  K  3.113129e+02  7.65e+01  9.2e-05  
Rb  K  1.078971e+04  1.38e+02  0.001702  
Sr  K  2.071150e+04  1.80e+02  0.00301  
Y  K  4.631319e+03  1.28e+02  0.0006317  
Zr  K  9.643988e+03  1.59e+02  0.001262  
Nb  K  1.944086e+03  1.16e+02  0.0002493  
Rh  L  7.700930e+01  7.42e+01  0.001085  
Pd  L  4.394898e+02  8.70e+01  0.004861  
Cs  L  7.755924e+01  4.19e+01  0.0001125  
Ba  L  1.685872e+02  7.54e+01  0.0001995  
La  L  5.861379e+01  4.38e+01  5.492e-05  
Ce  L  1.269742e+02  5.48e+01  9.476e-05  
Au  L  2.484797e+02  5.92e+01  7.956e-05  
Hg  L  1.771198e+02  6.75e+01  5.279e-05  
Pb  L  1.009994e+03  1.33e+02  0.0002616  
Th  L  1.478008e+03  1.32e+02  0.0002636  

SOURCE: t0-40CC-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.087320e+02  3.80e+01  0.1648  
Si  K  8.264016e+02  4.68e+01  0.3229  
P  K  3.428678e+01  3.99e+01  0.004701  
S  K  3.629883e+01  3.54e+01  0.001867  
Cl  K  1.275841e+02  4.69e+01  0.002977  
Ar  K  5.548453e+02  5.92e+01  0.006538  
K  K  5.650327e+03  8.79e+01  0.03137  
Ca  K  6.413929e+04  2.61e+02  0.1846  
Sc  K  2.058107e+02  6.77e+01  0.0003548  
Ti  K  2.726338e+02  4.25e+01  0.0002789  
V  K  1.574842e+01  2.67e+01  9.992e-06  
Cr  K  9.201053e+01  2.59e+01  3.605e-05  
Mn  K  2.523971e+02  2.84e+01  6.556e-05  
Fe  K  3.295969e+04  1.84e+02  0.005662  
Co  K  2.288325e+02  4.01e+01  2.799e-05  
Ni  K  9.085710e+00  2.43e+01  1.094e-06  
Cu  K  4.521050e+02  2.95e+01  8.338e-05  
Zn  K  4.802742e+02  3.12e+01  7.619e-05  
Ga  K  3.083895e+02  3.11e+01  9.884e-05  
As  K  2.002437e+02  7.63e+01  5.951e-05  
Rb  K  1.072995e+04  1.38e+02  0.001703  
Sr  K  2.083413e+04  1.80e+02  0.003046  
Y  K  4.534389e+03  1.27e+02  0.0006223  
Zr  K  9.870271e+03  1.60e+02  0.001299  
Nb  K  2.115158e+03  1.17e+02  0.000273  
Rh  L  4.334767e+01  7.43e+01  0.0006156  
Pd  L  3.956991e+02  8.73e+01  0.004411  
Cs  L  2.191617e+01  4.51e+01  3.205e-05  
Ba  L  1.006685e+02  7.68e+01  0.0001201  
La  L  1.299993e+01  4.65e+01  1.228e-05  
Ce  L  8.527767e+01  5.49e+01  6.419e-05  
Au  L  3.347299e+02  6.02e+01  0.0001074  
Hg  L  1.852282e+02  6.58e+01  5.552e-05  
Pb  L  1.026536e+03  1.34e+02  0.000267  
Th  L  1.794827e+03  1.33e+02  0.0003221  

SOURCE: t0-40CC-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.312683e+02  3.71e+01  0.1994  
Si  K  8.236022e+02  4.60e+01  0.3226  
P  K  5.257083e+01  3.96e+01  0.007228  
S  K  9.226890e+00  3.46e+01  0.0004758  
Cl  K  4.950610e+01  4.56e+01  0.001159  
Ar  K  4.402683e+02  5.81e+01  0.005203  
K  K  5.592673e+03  8.74e+01  0.03114  
Ca  K  6.512361e+04  2.62e+02  0.188  
Sc  K  1.548446e+02  6.66e+01  0.0002677  
Ti  K  2.491074e+02  4.10e+01  0.0002556  
V  K  2.362016e+01  2.68e+01  1.503e-05  
Cr  K  2.767095e+01  2.38e+01  1.087e-05  
Mn  K  2.700897e+02  2.79e+01  7.036e-05  
Fe  K  3.357166e+04  1.86e+02  0.005783  
Co  K  1.715085e+02  3.88e+01  2.103e-05  
Ni  K  1.630811e+01  2.37e+01  1.924e-06  
Cu  K  4.222870e+02  2.93e+01  7.777e-05  
Zn  K  5.001878e+02  3.25e+01  7.935e-05  
Ga  K  2.530577e+02  3.10e+01  7.88e-05  
As  K  5.270470e+01  7.57e+01  1.568e-05  
Rb  K  1.111226e+04  1.39e+02  0.001766  
Sr  K  2.174527e+04  1.83e+02  0.003184  
Y  K  4.929749e+03  1.29e+02  0.0006777  
Zr  K  9.842079e+03  1.60e+02  0.001298  
Nb  K  1.844338e+03  1.17e+02  0.0002384  
Rh  L  7.947237e+00  7.47e+01  0.0001131  
Pd  L  4.450984e+02  8.79e+01  0.004974  
Cs  L  3.766784e+00  4.20e+01  5.524e-06  
Ba  L  2.014334e+01  7.72e+01  2.411e-05  
La  L  8.802975e+01  4.55e+01  8.342e-05  
Ce  L  1.953402e+02  5.72e+01  0.0001474  
Au  L  2.039537e+02  5.78e+01  6.542e-05  
Hg  L  1.882819e+02  6.59e+01  5.651e-05  
Pb  L  1.217650e+03  1.34e+02  0.0003169  
Th  L  1.561454e+03  1.31e+02  0.0002807  

SOURCE: t0-50CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.731096e+01  3.56e+01  0.02618  
Si  K  6.388463e+02  4.40e+01  0.2491  
P  K  8.655217e+01  3.97e+01  0.01184  
S  K  4.883370e-01  3.55e+01  2.506e-05  
Cl  K  5.179004e+01  4.58e+01  0.001206  
Ar  K  5.151080e+02  5.86e+01  0.006058  
K  K  5.357095e+03  8.60e+01  0.02968  
Ca  K  8.671996e+04  3.01e+02  0.2491  
Sc  K  1.389620e+02  7.53e+01  0.0002391  
Ti  K  2.150642e+02  3.93e+01  0.0002196  
V  K  4.811591e+00  2.56e+01  3.047e-06  
Cr  K  2.596908e+01  2.24e+01  1.016e-05  
Mn  K  2.155647e+02  2.49e+01  5.588e-05  
Fe  K  2.564232e+04  1.63e+02  0.004396  
Co  K  2.302923e+02  3.69e+01  2.811e-05  
Ni  K  7.159184e+01  2.68e+01  8.58e-06  
Cu  K  4.674481e+02  2.91e+01  8.6e-05  
Zn  K  5.030239e+02  3.10e+01  7.962e-05  
Ga  K  2.815354e+02  3.04e+01  8.974e-05  
As  K  2.469568e+02  7.39e+01  7.323e-05  
Rb  K  8.445436e+03  1.25e+02  0.001337  
Sr  K  2.535789e+04  1.93e+02  0.003699  
Y  K  3.669714e+03  1.18e+02  0.0005025  
Zr  K  7.983003e+03  1.53e+02  0.001049  
Nb  K  1.632827e+03  1.11e+02  0.0002103  
Rh  L  1.668958e+01  7.47e+01  0.0002365  
Pd  L  3.852674e+02  8.82e+01  0.004286  
Cs  L  3.143455e+01  4.18e+01  4.587e-05  
Ba  L  5.471397e+01  7.26e+01  6.516e-05  
La  L  5.190886e+01  4.11e+01  4.895e-05  
Ce  L  2.635595e+02  5.24e+01  0.000198  
Au  L  1.907959e+02  5.64e+01  6.108e-05  
Hg  L  1.432059e+02  6.31e+01  4.283e-05  
Pb  L  8.107594e+02  1.28e+02  0.0002104  
Th  L  1.370381e+03  1.27e+02  0.0002454  

SOURCE: t0-50CC-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.430114e+01  3.64e+01  0.05237  
Si  K  6.261971e+02  4.38e+01  0.2466  
P  K  5.485081e+01  3.93e+01  0.007582  
S  K  2.680686e+01  3.51e+01  0.00139  
Cl  K  1.028944e+02  4.71e+01  0.002421  
Ar  K  4.097310e+02  5.89e+01  0.00487  
K  K  5.240340e+03  8.50e+01  0.02934  
Ca  K  8.680454e+04  3.02e+02  0.252  
Sc  K  1.653829e+01  7.75e+01  2.876e-05  
Ti  K  1.660303e+02  3.96e+01  0.0001713  
V  K  2.043176e+01  2.68e+01  1.307e-05  
Cr  K  1.746294e+01  2.31e+01  6.901e-06  
Mn  K  2.101111e+02  2.57e+01  5.503e-05  
Fe  K  2.659007e+04  1.66e+02  0.004605  
Co  K  2.462514e+02  3.75e+01  3.035e-05  
Ni  K  3.462356e+01  2.42e+01  3.932e-06  
