SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zn  K  1.305003e+02  2.19e+01  2.034e-05  
As  K  2.978238e+01  6.75e+01  8.629e-06  
Rb  K  4.826388e+02  7.20e+01  7.45e-05  
Sr  K  9.015846e+03  1.31e+02  0.001282  
Y  K  7.158724e+02  8.75e+01  9.55e-05  
Zr  K  6.573165e+02  1.01e+02  8.411e-05  
Rh  K  1.139461e+04  3.67e+03  0.002467  
Rh  L  1.232348e+02  8.02e+01  0.001687  
Pd  K  9.872850e+03  5.45e+02  0.002338  
Pd  L  8.567886e+02  9.42e+01  0.009203  
Sn  K  1.164819e+03  1.04e+02  0.0004921  
Ba  L  4.559161e+01  4.46e+01  5.22e-05  
Au  L  2.458708e+02  5.42e+01  7.791e-05  
Hg  L  2.338927e+02  5.88e+01  6.83e-05  
Pb  L  6.597786e+02  1.23e+02  0.0001682  

SOURCE: ISic000656-t-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.528567e+02  3.89e+01  0.007607  
Cl  K  2.617777e+02  4.84e+01  0.00591  
Ar  K  7.126247e+02  6.46e+01  0.008121  
K  K  1.449442e+03  5.63e+01  0.007781  
Ca  K  2.516003e+05  5.06e+02  0.7002  
Sc  K  6.111485e+01  1.09e+02  0.0001019  
Ti  K  1.425172e+02  3.03e+01  0.000141  
V  K  3.656068e+00  1.92e+01  2.243e-06  
Cr  K  8.783769e+01  1.72e+01  3.329e-05  
Mn  K  6.701955e+01  1.76e+01  1.684e-05  
Fe  K  2.579352e+03  5.50e+01  0.0004288  
Co  K  4.756362e+00  1.92e+01  5.634e-07  
Ni  K  2.434059e+01  2.58e+01  3.377e-06  
Cu  K  2.737769e+02  2.46e+01  5.015e-05  
Zn  K  1.316099e+02  2.17e+01  2.058e-05  
As  K  3.186102e+01  6.64e+01  9.272e-06  
Rb  K  3.998288e+02  7.10e+01  6.203e-05  
Sr  K  8.237556e+03  1.28e+02  0.001177  
Y  K  3.987129e+02  8.37e+01  5.346e-05  
Zr  K  9.912930e+02  1.01e+02  0.0001275  
Rh  K  1.300422e+04  3.67e+03  0.002831  
Rh  L  1.392715e+01  7.74e+01  0.0001921  
Pd  K  8.267767e+03  5.36e+02  0.001968  
Pd  L  1.053275e+03  9.63e+01  0.0114  
Sn  K  1.082437e+03  1.02e+02  0.0004598  
Ba  L  1.431719e+02  4.34e+01  0.0001654  
Au  L  2.937920e+02  5.31e+01  9.327e-05  
Hg  L  2.726605e+02  5.75e+01  7.999e-05  
Pb  L  5.669537e+02  1.19e+02  0.000145  

SOURCE: ISic000656-t-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.691462e+02  3.94e+01  0.008414  
Cl  K  1.702397e+02  4.82e+01  0.003841  
Ar  K  9.309392e+02  6.70e+01  0.0106  
K  K  1.407363e+03  5.60e+01  0.007551  
Ca  K  2.591138e+05  5.13e+02  0.7208  
Sc  K  9.006951e+00  1.05e+02  1.501e-05  
Ti  K  1.812761e+02  3.16e+01  0.0001792  
V  K  4.513144e+00  2.00e+01  2.767e-06  
Cr  K  7.059877e+01  1.77e+01  2.674e-05  
Mn  K  7.094053e+01  1.82e+01  1.782e-05  
Fe  K  3.293651e+03  6.11e+01  0.0005473  
Co  K  9.081122e+00  2.00e+01  1.075e-06  
Ni  K  1.776996e+01  2.71e+01  2.484e-06  
Cu  K  3.058260e+02  2.52e+01  5.605e-05  
Zn  K  1.415362e+02  2.20e+01  2.214e-05  
As  K  2.371692e+00  6.71e+01  6.903e-07  
