SOURCE: ISic000662-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Rb  K  1.238248e+02  5.16e+01  5.485e-05  
Sr  K  2.883027e+01  3.79e+01  1.801e-05  
Y  K  4.891811e+01  1.32e+01  5.369e-05  
Zr  K  4.595280e+05  1.58e+05  0.9393  
Rh  L  6.375473e+04  5.10e+02  0.116  
Pd  L  2.067386e+03  4.76e+02  0.002706  

SOURCE: ISic001251-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.490058e+02  5.39e+01  0.008118  
P  K  3.332113e+00  9.36e+01  3.132e-05  
S  K  6.042440e+03  1.22e+02  0.01726  
Cl  K  3.209580e+03  2.39e+02  0.004666  
Ar  K  3.658923e+02  2.38e+02  0.0003188  
K  K  5.062679e+03  1.40e+02  0.002258  
Ca  K  1.028467e+06  1.04e+03  0.448  
Sc  K  1.041917e+03  2.70e+02  0.0008885  
Ti  K  2.827644e+03  1.06e+02  0.001689  
V  K  1.158529e+02  8.29e+01  5.473e-05  
Cr  K  7.173388e+03  1.24e+02  0.002509  
Mn  K  1.272786e+03  1.01e+02  0.0003741  
Fe  K  2.361807e+04  1.93e+02  0.005791  
Co  K  9.166400e+02  1.04e+02  0.0001999  
Ni  K  6.517007e+02  1.34e+02  0.000123  
Cu  K  3.995720e+02  8.62e+01  7.199e-05  
Zn  K  1.606336e+03  9.47e+01  0.0002851  
As  K  4.825263e+02  8.35e+01  9.401e-05  
Rb  K  6.853338e+01  5.01e+01  2.993e-05  
Sr  K  2.809003e+01  3.81e+01  1.73e-05  
Y  K  2.489450e-01  1.33e+01  2.694e-07  
Zr  K  9.520166e+04  1.58e+05  0.1919  
Rh  L  6.248990e+04  5.18e+02  0.1185  
Pd  L  6.970480e+01  4.82e+02  9.501e-05  

SOURCE: ISic001254-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.995968e+01  4.49e+01  0.005328  
P  K  4.261196e-01  7.17e+01  3.92e-06  
S  K  7.130567e+03  1.17e+02  0.01994  
Cl  K  3.461350e+03  2.32e+02  0.004923  
Ar  K  2.204294e+03  2.27e+02  0.001878  
K  K  1.936164e+03  1.11e+02  0.0008436  
Ca  K  5.177668e+05  7.40e+02  0.2188  
Sc  K  6.282453e+02  2.07e+02  0.0005175  
Ti  K  2.141108e+03  9.80e+01  0.001235  
V  K  1.446209e+00  7.84e+01  6.602e-07  
Cr  K  7.424814e+03  1.26e+02  0.002513  
Mn  K  4.234385e+02  9.58e+01  0.0001207  
Fe  K  1.833903e+04  1.76e+02  0.004365  
Co  K  4.168167e+02  9.65e+01  8.83e-05  
Ni  K  4.860654e+02  1.22e+02  8.964e-05  
Cu  K  3.144368e+02  8.25e+01  5.537e-05  
Zn  K  1.094927e+03  8.74e+01  0.00019  
As  K  4.402849e+02  7.63e+01  8.388e-05  
Rb  K  9.656131e+01  4.59e+01  4.125e-05  
Sr  K  4.902546e+01  3.43e+01  2.954e-05  
Y  K  3.869965e-01  1.15e+01  4.097e-07  
Zr  K  2.662730e+04  1.43e+05  0.0525  
Rh  L  6.397354e+04  4.98e+02  0.1186  
Pd  L  2.823434e+01  4.52e+02  3.762e-05  

SOURCE: ISic001255-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.405867e+01  5.10e+01  0.001298  
P  K  5.241914e-02  8.64e+01  4.752e-07  
S  K  1.894068e+04  1.69e+02  0.05218  
Cl  K  3.434424e+03  2.31e+02  0.004818  
Ar  K  1.200038e+03  2.32e+02  0.001011  
K  K  3.140671e+03  1.26e+02  0.001356  
Ca  K  8.024731e+05  9.15e+02  0.3442  
Sc  K  1.509065e+03  2.45e+02  0.001291  
Ti  K  2.304834e+03  1.02e+02  0.001381  
V  K  3.477146e-01  8.19e+01  1.648e-07  
Cr  K  7.379524e+03  1.27e+02  0.002591  
Mn  K  8.788264e+02  1.00e+02  0.0002597  
Fe  K  2.344166e+04  1.92e+02  0.005783  
Co  K  8.698999e+02  1.04e+02  0.000191  
Ni  K  6.014912e+02  1.32e+02  0.0001147  
Cu  K  3.764154e+02  8.63e+01  6.853e-05  
Zn  K  1.036087e+03  9.19e+01  0.0001859  
As  K  4.324489e+02  8.18e+01  8.519e-05  
Rb  K  1.060740e+02  5.12e+01  4.686e-05  
Sr  K  7.384994e+01  3.90e+01  4.601e-05  
Y  K  1.604022e-01  1.19e+01  1.756e-07  
Zr  K  1.740762e+04  1.52e+05  0.03549  
Rh  L  6.227660e+04  4.99e+02  0.114  
Pd  L  3.626002e+01  4.65e+02  4.777e-05  

SOURCE: ISic001255-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  4.540925e-01  5.12e+01  2.442e-05  
P  K  6.545250e-03  9.25e+01  5.883e-08  
S  K  2.400672e+04  1.86e+02  0.06556  
Cl  K  2.279653e+03  2.34e+02  0.003168  
Ar  K  8.518239e+02  2.34e+02  0.0007105  
K  K  1.040277e+03  1.17e+02  0.0004443  
