SOURCE: ISic000584-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Co  K  3.701763e+01  1.74e+01  4.252e-06  
Ni  K  5.073315e+01  2.70e+01  8.577e-06  
Cu  K  3.095620e+02  2.61e+01  5.628e-05  
Zn  K  3.749901e+01  1.97e+01  5.788e-06  
As  K  9.610047e+01  7.30e+01  2.752e-05  
Rb  K  4.724241e+02  7.80e+01  7.198e-05  
Sr  K  1.392820e+04  1.57e+02  0.001954  
Y  K  3.976828e+02  9.10e+01  5.234e-05  
Zr  K  7.374604e+02  1.11e+02  9.308e-05  
Rh  K  1.208712e+04  3.81e+03  0.002581  
Rh  L  1.039508e+02  7.07e+01  0.001397  
Pd  K  1.063799e+04  5.55e+02  0.002483  
Pd  L  8.607939e+02  8.68e+01  0.009068  
Sn  K  1.323713e+03  1.05e+02  0.0005511  
Ba  L  1.889890e+01  4.27e+01  2.116e-05  
Au  L  2.561389e+02  5.87e+01  8.06e-05  
Hg  L  2.137086e+02  6.26e+01  6.165e-05  
Pb  L  6.626510e+02  1.31e+02  0.0001673  

SOURCE: ISic000769-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.905925e+02  3.66e+01  0.009267  
Cl  K  1.587590e+02  4.36e+01  0.003501  
Ar  K  1.764831e+02  5.25e+01  0.001964  
K  K  7.731036e+02  4.55e+01  0.004052  
Ca  K  1.912792e+05  4.41e+02  0.5197  
Sc  K  2.733067e+02  9.90e+01  0.0004447  
Ti  K  6.467857e-01  2.54e+01  6.245e-07  
V  K  4.597970e+01  1.92e+01  2.754e-05  
Cr  K  1.043233e+03  3.77e+01  0.000386  
Mn  K  6.392375e+01  2.14e+01  1.568e-05  
Fe  K  4.934061e+02  2.81e+01  8.013e-05  
Co  K  3.379063e+01  1.70e+01  3.913e-06  
Ni  K  5.768177e+01  2.70e+01  9.103e-06  
Cu  K  2.783017e+02  2.53e+01  5.065e-05  
Zn  K  5.973681e+01  2.05e+01  9.244e-06  
As  K  6.304596e-02  7.04e+01  1.811e-08  
Rb  K  4.588984e+02  7.64e+01  7.018e-05  
Sr  K  1.386757e+04  1.56e+02  0.001953  
Y  K  6.071413e+02  9.03e+01  8.022e-05  
Zr  K  9.271796e+02  1.11e+02  0.0001175  
Rh  K  1.282840e+04  3.80e+03  0.00275  
Rh  L  8.158260e+01  7.08e+01  0.001103  
Pd  K  1.047372e+04  5.45e+02  0.002455  
Pd  L  7.988487e+02  8.45e+01  0.008472  
Sn  K  1.155519e+03  1.03e+02  0.0004832  
Ba  L  7.839552e+01  4.27e+01  8.847e-05  
Au  L  2.454928e+02  5.74e+01  7.734e-05  
Hg  L  3.564583e+02  6.33e+01  0.0001032  
Pb  L  4.510959e+02  1.28e+02  0.0001141  

SOURCE: ISic000800-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.027183e+02  3.42e+01  0.005124  
Cl  K  5.831062e+01  4.09e+01  0.00132  
Ar  K  6.883088e+01  4.99e+01  0.0007864  
K  K  1.238213e+03  5.01e+01  0.006664  
Ca  K  1.298125e+05  3.65e+02  0.3622  
Sc  K  1.748773e+02  8.68e+01  0.0002922  
Ti  K  3.661139e+02  3.75e+01  0.0003631  
V  K  5.979463e+00  2.38e+01  3.678e-06  
Cr  K  9.348671e+02  3.82e+01  0.0003552  
Mn  K  1.636063e+03  5.03e+01  0.0004121  
Fe  K  2.436541e+04  1.60e+02  0.004061  
Co  K  1.884561e+02  3.65e+01  2.238e-05  
Ni  K  5.807575e+01  2.86e+01  7.905e-06  
Cu  K  4.737949e+02  2.95e+01  8.677e-05  
Zn  K  2.517742e+02  2.64e+01  3.939e-05  
As  K  9.719260e+01  7.21e+01  2.831e-05  
Rb  K  1.056875e+03  7.94e+01  0.0001642  
Sr  K  4.155398e+04  2.36e+02  0.005945  
Y  K  5.971735e+02  8.91e+01  8.018e-05  
Zr  K  1.941620e+03  1.33e+02  0.0002501  
Rh  K  1.078323e+04  3.55e+03  0.002351  
Rh  L  1.164861e+01  6.79e+01  0.000161  
Pd  K  9.596008e+03  5.05e+02  0.002288  
Pd  L  7.432872e+02  8.22e+01  0.008061  
Sn  K  1.188107e+03  1.02e+02  0.0005054  
Ba  L  1.198069e-01  5.16e+01  1.387e-07  
Au  L  2.561234e+02  5.86e+01  8.132e-05  
Hg  L  1.583662e+02  6.23e+01  4.651e-05  
Pb  L  9.904057e+02  1.28e+02  0.0002535  

SOURCE: ISic000800-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.897698e+02  3.30e+01  0.009555  
Cl  K  1.316549e+02  4.00e+01  0.003008  
Ar  K  3.238660e+02  4.91e+01  0.003736  
K  K  1.509114e+03  5.16e+01  0.008201  
Ca  K  1.130143e+05  3.41e+02  0.3184  
Sc  K  4.387210e+02  8.48e+01  0.0007403  
Ti  K  4.410391e+02  4.07e+01  0.0004416  
V  K  9.282249e+01  2.71e+01  5.765e-05  
Cr  K  9.956003e+02  3.92e+01  0.0003819  
Mn  K  1.817679e+03  5.27e+01  0.0004622  
Fe  K  3.104300e+04  1.79e+02  0.005222  
Co  K  1.962318e+02  3.96e+01  2.351e-05  
Ni  K  1.599053e+02  3.02e+01  2.043e-05  
Cu  K  4.384324e+02  2.89e+01  8.023e-05  
Zn  K  3.232367e+02  2.73e+01  5.067e-05  
As  K  1.494375e+01  7.53e+01  4.372e-06  
Rb  K  1.185750e+03  8.03e+01  0.0001851  
Sr  K  3.967049e+04  2.30e+02  0.005704  
Y  K  4.485751e+02  8.68e+01  6.054e-05  
Zr  K  2.075260e+03  1.31e+02  0.0002687  
Rh  K  5.002786e+03  3.45e+03  0.001097  
Rh  L  5.523987e+01  6.42e+01  0.0007694  
Pd  K  7.366807e+03  4.94e+02  0.001766  
Pd  L  5.372816e+02  7.51e+01  0.005873  
Sn  K  1.206892e+03  9.86e+01  0.0005164  
Ba  L  1.703488e+02  5.59e+01  0.0001991  
Au  L  2.481281e+02  5.64e+01  7.882e-05  
Hg  L  2.780594e+02  6.36e+01  8.203e-05  
Pb  L  1.420703e+03  1.32e+02  0.0003646  

SOURCE: ISic000800-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.374033e+02  3.47e+01  0.006898  
Cl  K  7.830351e-01  4.00e+01  1.784e-05  
Ar  K  9.681861e+01  4.90e+01  0.001113  
K  K  1.138802e+03  4.93e+01  0.006169  
Ca  K  1.397033e+05  3.79e+02  0.3923  
Sc  K  3.795657e+02  9.20e+01  0.0006384  
Ti  K  3.091464e+02  3.81e+01  0.0003086  
V  K  3.049573e+01  2.52e+01  1.888e-05  
Cr  K  8.926515e+02  3.88e+01  0.0003414  
Mn  K  2.192711e+03  5.71e+01  0.0005559  
Fe  K  2.740355e+04  1.69e+02  0.004596  
Co  K  2.533847e+02  4.04e+01  3.028e-05  
Ni  K  4.155436e+02  3.77e+01  5.507e-05  
Cu  K  4.790434e+02  3.03e+01  8.79e-05  
Zn  K  2.956604e+02  2.71e+01  4.64e-05  
As  K  3.215245e+01  7.36e+01  9.404e-06  
Rb  K  1.001759e+03  8.08e+01  0.0001563  
Sr  K  4.313460e+04  2.41e+02  0.006198  
Y  K  5.390740e+02  9.02e+01  7.27e-05  
Zr  K  2.403997e+03  1.37e+02  0.000311  
Rh  K  1.192131e+04  3.62e+03  0.002611  
Rh  L  1.136089e+02  6.80e+01  0.001579  
Pd  K  8.983110e+03  5.07e+02  0.002151  
Pd  L  6.245135e+02  8.01e+01  0.006811  
Sn  K  1.303459e+03  1.03e+02  0.0005571  
Ba  L  2.338493e+00  5.42e+01  2.725e-06  
Au  L  2.363965e+02  5.71e+01  7.524e-05  
Hg  L  1.738259e+02  6.31e+01  5.126e-05  
Pb  L  9.837859e+02  1.30e+02  0.0002527  

SOURCE: ISic000801-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  8.181242e+01  3.43e+01  0.003997  
Cl  K  1.504943e+02  4.23e+01  0.003335  
Ar  K  2.844311e+02  5.27e+01  0.003181  
K  K  8.469168e+02  4.62e+01  0.004461  
Ca  K  1.969209e+05  4.47e+02  0.5377  
Sc  K  8.269932e+00  9.50e+01  1.352e-05  
Ti  K  3.216325e+01  2.46e+01  3.121e-05  
V  K  3.356674e+01  1.88e+01  2.021e-05  
Cr  K  8.848229e+02  3.50e+01  0.0003291  
Mn  K  4.240775e+01  2.00e+01  1.046e-05  
Fe  K  5.806993e+02  2.93e+01  9.477e-05  
Co  K  4.068203e+01  1.62e+01  4.733e-06  
Ni  K  1.476091e+01  2.40e+01  2.244e-06  
Cu  K  2.791114e+02  2.47e+01  5.083e-05  
Zn  K  7.661162e+01  2.06e+01  1.187e-05  
As  K  4.937555e+01  7.16e+01  1.421e-05  
Rb  K  4.030349e+02  7.58e+01  6.179e-05  
Sr  K  7.684075e+03  1.29e+02  0.001085  
Y  K  6.539739e+02  9.10e+01  8.662e-05  
Zr  K  7.261576e+02  1.04e+02  9.226e-05  
Rh  K  1.271008e+04  3.63e+03  0.002732  
Rh  L  5.015467e+01  6.86e+01  0.0006809  
Pd  K  8.642157e+03  5.22e+02  0.002031  
Pd  L  6.542637e+02  8.22e+01  0.006966  
Sn  K  9.721933e+02  9.68e+01  0.0004077  
Ba  L  3.130901e+01  3.85e+01  3.55e-05  
Au  L  3.086884e+02  5.79e+01  9.733e-05  
Hg  L  3.510124e+02  6.24e+01  0.0001018  
Pb  L  7.344184e+02  1.29e+02  0.0001861  

SOURCE: ISic000801-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.763246e+02  3.61e+01  0.008655  
Cl  K  7.730677e+01  4.12e+01  0.001721  
Ar  K  2.043122e+02  5.16e+01  0.002296  
K  K  7.244695e+02  4.46e+01  0.003835  
Ca  K  1.878705e+05  4.37e+02  0.5155  
Sc  K  8.334466e+00  9.73e+01  1.37e-05  
Ti  K  1.165262e+00  2.52e+01  1.136e-06  
V  K  2.403781e+01  2.03e+01  1.454e-05  
Cr  K  9.578520e+02  3.69e+01  0.0003579  
Mn  K  6.360527e+01  2.12e+01  1.576e-05  
Fe  K  5.093543e+02  2.74e+01  8.352e-05  
Co  K  3.604334e+01  1.54e+01  4.212e-06  
Ni  K  3.580706e+01  2.43e+01  5.306e-06  
Cu  K  2.453925e+02  2.37e+01  4.475e-05  
Zn  K  7.975014e+01  2.08e+01  1.239e-05  
As  K  2.300789e+01  7.10e+01  6.64e-06  
Rb  K  4.228384e+02  7.48e+01  6.501e-05  
Sr  K  7.510862e+03  1.27e+02  0.001063  
Y  K  5.533032e+02  8.91e+01  7.351e-05  
Zr  K  6.780931e+02  1.02e+02  8.641e-05  
Rh  K  1.094997e+04  3.78e+03  0.002361  
Rh  L  4.054134e+01  6.93e+01  0.0005526  
Pd  K  1.008595e+04  5.36e+02  0.002378  
Pd  L  7.570908e+02  8.28e+01  0.008094  
Sn  K  1.191538e+03  1.03e+02  0.0005012  
Ba  L  7.428655e+01  4.37e+01  8.463e-05  
Au  L  3.137054e+02  5.71e+01  9.907e-05  
Hg  L  2.631256e+02  6.19e+01  7.654e-05  
Pb  L  6.393407e+02  1.27e+02  0.0001624  

SOURCE: ISic000801-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  9.180665e+01  3.40e+01  0.004497  
Cl  K  1.217014e+02  4.24e+01  0.002704  
Ar  K  2.735289e+02  5.19e+01  0.003067  
K  K  8.363245e+02  4.61e+01  0.004418  
Ca  K  1.870613e+05  4.40e+02  0.5122  
Sc  K  1.015680e+02  9.56e+01  0.0001666  
Ti  K  2.351565e+01  2.51e+01  2.288e-05  
V  K  3.634852e+01  1.82e+01  2.194e-05  
Cr  K  9.936795e+02  3.72e+01  0.0003706  
Mn  K  5.360287e+01  2.19e+01  1.325e-05  
Fe  K  5.539892e+02  2.96e+01  9.065e-05  
Co  K  1.381907e+01  1.65e+01  1.612e-06  
Ni  K  1.078830e+01  2.52e+01  1.602e-06  
Cu  K  2.803830e+02  2.35e+01  5.105e-05  
Zn  K  8.874862e+01  1.99e+01  1.376e-05  
As  K  4.402661e+01  7.04e+01  1.268e-05  
Rb  K  3.963419e+02  7.57e+01  6.083e-05  
Sr  K  7.202060e+03  1.26e+02  0.001018  
Y  K  6.008145e+02  8.94e+01  7.968e-05  
Zr  K  6.443259e+02  1.02e+02  8.196e-05  
Rh  K  1.301452e+04  3.65e+03  0.002801  
Rh  L  9.605628e+01  6.90e+01  0.001307  
Pd  K  8.061969e+03  5.25e+02  0.001897  
Pd  L  6.020869e+02  8.12e+01  0.006424  
Sn  K  1.170722e+03  9.90e+01  0.0004916  
Ba  L  5.278944e+00  3.89e+01  6.002e-06  
