SOURCE: ISic000672-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Au  L  2.639648e+02  5.89e+01  8.336e-05  
Hg  L  2.790615e+02  6.26e+01  8.139e-05  
Pb  L  9.758993e+02  1.39e+02  0.0002482  
Th  L  1.246927e+03  1.31e+02  0.0002174  

SOURCE: ISic000676-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.453085e+01  2.92e+01  0.113  
Si  K  5.261611e+01  2.90e+01  0.02057  
P  K  2.050240e+01  3.82e+01  0.002814  
S  K  5.036018e+01  3.20e+01  0.002593  
Cl  K  1.335025e+02  4.14e+01  0.00312  
Ar  K  4.664231e+02  5.38e+01  0.005506  
K  K  8.250393e+02  4.41e+01  0.004588  
Ca  K  1.296101e+05  3.65e+02  0.3737  
Sc  K  4.953249e+02  8.74e+01  0.0008554  
Ti  K  8.198848e+01  3.28e+01  8.402e-05  
V  K  1.269140e+01  2.04e+01  8.066e-06  
Cr  K  8.692337e+02  3.76e+01  0.0003411  
Mn  K  1.309466e+02  2.38e+01  3.406e-05  
Fe  K  6.179776e+03  8.17e+01  0.001063  
Co  K  2.699531e+01  2.18e+01  3.304e-06  
Ni  K  3.115469e-01  1.98e+01  3.451e-08  
Cu  K  3.589448e+02  2.53e+01  6.517e-05  
Zn  K  5.762673e+02  3.07e+01  9.055e-05  
Ga  K  5.865692e+01  2.13e+01  1.662e-05  
As  K  2.607377e+00  6.60e+01  7.719e-07  
Rb  K  4.870373e+02  6.65e+01  7.706e-05  
Sr  K  8.089155e+03  1.23e+02  0.001179  
Y  K  6.521072e+02  7.91e+01  8.926e-05  
Zr  K  3.806414e+02  8.98e+01  4.999e-05  
Nb  K  3.930569e+02  8.70e+01  5.061e-05  
Rh  L  6.034041e-01  6.70e+01  8.568e-06  
Pd  L  5.581192e+02  8.12e+01  0.006222  
Cs  L  1.797271e+00  3.30e+01  2.631e-06  
Ba  L  7.786466e+01  6.11e+01  9.303e-05  
La  L  3.122104e+01  3.31e+01  2.954e-05  
Ce  L  1.407846e-01  4.55e+01  1.061e-07  
Au  L  2.478529e+02  5.14e+01  7.862e-05  
Hg  L  3.497546e+02  5.53e+01  0.0001045  
Pb  L  9.798557e+02  1.17e+02  0.000253  
Th  L  1.028431e+03  1.08e+02  0.0001841  

SOURCE: ISic000676-tK-b.csv
