SOURCE: t-ISic000711-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Co  K  9.046451e+02  6.27e+01  0.0001088  
Ni  K  1.340924e+00  1.75e+01  1.688e-07  
Cu  K  7.998293e+02  3.50e+01  0.0001465  
Zn  K  6.416032e+02  3.32e+01  0.0001007  
As  K  8.298708e+01  7.10e+01  2.434e-05  
Rb  K  1.552968e+03  8.47e+01  0.000243  
Sr  K  6.998490e+04  2.95e+02  0.01009  
Y  K  9.171943e+02  8.94e+01  0.0001241  
Zr  K  8.909256e+03  1.72e+02  0.001156  
Rh  K  1.173816e+04  3.27e+03  0.00258  
Rh  L  2.423594e-01  4.92e+01  3.387e-06  
Pd  K  8.224108e+03  4.54e+02  0.001977  
Pd  L  4.323165e+02  6.16e+01  0.004741  
Sn  K  9.359699e+02  9.43e+01  0.0004015  
Ba  L  4.319581e+02  8.05e+01  0.0005066  
Au  L  2.493132e+02  5.49e+01  7.929e-05  
Hg  L  2.887880e+02  6.13e+01  8.54e-05  
Pb  L  3.837283e+02  1.30e+02  9.867e-05  

