SOURCE: t-0CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ni  K  4.257546e+01  2.61e+01  5.3e-06  
Cu  K  4.821567e+02  3.09e+01  8.885e-05  
Zn  K  4.185066e+02  3.15e+01  6.619e-05  
As  K  2.485881e+02  8.24e+01  7.349e-05  
Rb  K  1.117880e+04  1.44e+02  0.001764  
Sr  K  2.104957e+04  1.86e+02  0.00306  
Y  K  5.150315e+03  1.36e+02  0.0007027  
Zr  K  1.055028e+04  1.67e+02  0.001381  
Rh  K  1.436961e+04  4.50e+03  0.003185  
Rh  L  8.464373e+01  6.70e+01  0.001194  
Pd  K  1.280927e+04  6.47e+02  0.003105  
Pd  L  4.405576e+02  7.88e+01  0.004876  
Sn  K  1.461357e+03  1.28e+02  0.0006323  
Ba  L  2.880661e+02  5.87e+01  0.0003411  
Au  L  2.637180e+02  6.33e+01  8.444e-05  
Hg  L  8.625423e+01  7.24e+01  2.572e-05  
Pb  L  1.264156e+03  1.43e+02  0.0003275  

SOURCE: t-40CC-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.971656e+01  3.36e+01  0.001529  
Cl  K  1.097771e+02  4.25e+01  0.002563  
Ar  K  5.415138e+02  5.47e+01  0.006384  
K  K  5.544945e+03  8.71e+01  0.0308  
Ca  K  6.393254e+04  2.61e+02  0.1841  
Sc  K  2.509668e+00  6.85e+01  4.329e-06  
Ti  K  2.326995e+02  3.83e+01  0.0002382  
V  K  9.718552e-01  2.61e+01  6.169e-07  
Cr  K  1.140187e+02  2.46e+01  4.47e-05  
Mn  K  2.415887e+02  2.91e+01  6.278e-05  
Fe  K  3.267759e+04  1.84e+02  0.005616  
Co  K  1.226797e+02  4.20e+01  1.501e-05  
Ni  K  5.182032e+01  2.51e+01  6.222e-06  
Cu  K  4.668992e+02  3.15e+01  8.611e-05  
Zn  K  5.052745e+02  3.27e+01  8.017e-05  
As  K  9.959707e+01  8.21e+01  2.961e-05  
Rb  K  1.108254e+04  1.44e+02  0.001759  
Sr  K  2.106762e+04  1.86e+02  0.003081  
Y  K  5.094484e+03  1.35e+02  0.0006994  
Zr  K  1.067903e+04  1.68e+02  0.001406  
Rh  K  1.516812e+04  4.65e+03  0.003384  
Rh  L  4.003641e+00  6.65e+01  5.688e-05  
Pd  K  1.349321e+04  6.63e+02  0.003292  
Pd  L  3.768089e+02  7.84e+01  0.004202  
Sn  K  1.373777e+03  1.31e+02  0.0005983  
Ba  L  1.541208e+02  5.99e+01  0.000184  
Au  L  3.492555e+02  6.41e+01  0.0001121  
Hg  L  1.000229e+02  7.09e+01  2.999e-05  
Pb  L  1.360523e+03  1.43e+02  0.0003539  

SOURCE: t-40CC-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.314458e+00  3.31e+01  6.777e-05  
Cl  K  4.117365e+01  4.21e+01  0.0009634  
Ar  K  4.330194e+02  5.45e+01  0.005116  
K  K  5.545646e+03  8.69e+01  0.03087  
Ca  K  6.500036e+04  2.63e+02  0.1876  
Sc  K  1.764524e+01  6.63e+01  3.05e-05  
Ti  K  1.804788e+02  3.61e+01  0.0001851  
V  K  5.836247e-01  2.63e+01  3.713e-07  
Cr  K  6.831404e+01  2.26e+01  2.684e-05  
Mn  K  2.632065e+02  2.86e+01  6.855e-05  
Fe  K  3.330417e+04  1.86e+02  0.005736  
Co  K  6.449456e+01  4.05e+01  7.907e-06  
Ni  K  3.290280e+01  2.49e+01  3.885e-06  
Cu  K  4.365812e+02  3.06e+01  8.04e-05  
Zn  K  5.147847e+02  3.38e+01  8.167e-05  
As  K  5.562308e+00  8.12e+01  1.655e-06  
Rb  K  1.148592e+04  1.45e+02  0.001825  
Sr  K  2.208835e+04  1.88e+02  0.003234  
Y  K  5.471595e+03  1.36e+02  0.000752  
Zr  K  1.070125e+04  1.68e+02  0.001411  
Rh  K  1.660359e+04  4.64e+03  0.003709  
Rh  L  3.912947e+00  6.83e+01  5.569e-05  
Pd  K  1.201016e+04  6.62e+02  0.002934  
Pd  L  4.418596e+02  8.06e+01  0.004937  
Sn  K  1.654771e+03  1.29e+02  0.0007216  
Ba  L  1.524480e+02  5.76e+01  0.0001824  
Au  L  2.216447e+02  6.18e+01  7.109e-05  
Hg  L  7.539903e+01  7.07e+01  2.263e-05  
Pb  L  1.459620e+03  1.43e+02  0.0003798  

SOURCE: t-50CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.080173e+00  3.42e+01  5.541e-05  
Cl  K  4.434617e+01  4.26e+01  0.001032  
Ar  K  5.051315e+02  5.52e+01  0.005938  
K  K  5.316310e+03  8.58e+01  0.02944  
Ca  K  8.663000e+04  3.02e+02  0.2488  
Sc  K  7.536958e+01  7.43e+01  0.0001296  
Ti  K  1.186040e+02  3.51e+01  0.000121  
V  K  1.649535e+01  2.48e+01  1.044e-05  
Cr  K  7.534838e+01  2.11e+01  2.946e-05  
Mn  K  2.067984e+02  2.55e+01  5.359e-05  
Fe  K  2.555283e+04  1.63e+02  0.004379  
Co  K  1.700769e+02  3.84e+01  2.075e-05  
Ni  K  3.687892e+01  2.83e+01  4.428e-06  
Cu  K  4.883792e+02  3.03e+01  8.985e-05  
Zn  K  5.214645e+02  3.22e+01  8.253e-05  
As  K  1.547715e+02  7.86e+01  4.588e-05  
Rb  K  8.749274e+03  1.30e+02  0.001385  
Sr  K  2.571066e+04  1.97e+02  0.00375  
