SOURCE: ISic000309-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ar  K  1.663504e+02  4.92e+01  0.001924  
K  K  2.990797e+02  3.65e+01  0.00163  
Ca  K  9.162353e+04  3.09e+02  0.2589  
Sc  K  6.194418e+02  8.67e+01  0.001048  
Ti  K  2.231004e+02  3.83e+01  0.000224  
V  K  2.651872e+01  2.52e+01  1.652e-05  
Cr  K  1.027118e+02  2.07e+01  3.951e-05  
Mn  K  3.808294e+02  2.88e+01  9.712e-05  
Fe  K  1.209775e+04  1.14e+02  0.002041  
Co  K  6.618194e+01  3.12e+01  7.952e-06  
Ni  K  9.080736e+01  2.86e+01  1.163e-05  
Cu  K  7.204902e+02  3.37e+01  0.0001322  
Zn  K  5.334541e+02  3.24e+01  8.385e-05  
As  K  8.441460e+01  8.70e+01  2.477e-05  
Rb  K  6.938701e+02  8.38e+01  0.0001086  
Sr  K  1.340306e+04  1.56e+02  0.001933  
Y  K  5.444012e+02  9.66e+01  7.368e-05  
Zr  K  1.092574e+03  1.17e+02  0.0001418  
Rh  K  1.512608e+04  4.03e+03  0.003325  
Rh  L  1.550601e+01  6.90e+01  0.0002166  
Pd  K  1.131401e+04  5.77e+02  0.00272  
Pd  L  3.211429e+02  7.90e+01  0.00352  
Sn  K  1.209634e+03  1.10e+02  0.000519  
Ba  L  1.283362e+02  5.66e+01  0.0001504  
Au  L  3.071900e+02  6.50e+01  9.785e-05  
Hg  L  7.675187e+02  7.37e+01  0.0002271  
Pb  L  1.901395e+03  1.49e+02  0.0004894  

SOURCE: ISic000368-t-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  8.744435e+02  4.28e+01  0.04334  
Cl  K  8.085781e+01  3.80e+01  0.001818  
Ar  K  1.931056e+02  4.40e+01  0.002192  
K  K  2.632160e+02  3.45e+01  0.001407  
Ca  K  1.074227e+05  3.33e+02  0.2977  
Sc  K  4.877589e+02  8.78e+01  0.0008097  
Ti  K  1.497810e+02  3.31e+01  0.0001475  
V  K  1.041446e+01  2.18e+01  6.363e-06  
Cr  K  7.110272e+01  1.85e+01  2.684e-05  
Mn  K  3.769259e+02  2.77e+01  9.432e-05  
Fe  K  6.442795e+03  8.44e+01  0.001067  
Co  K  2.233443e+01  2.48e+01  2.635e-06  
Ni  K  7.692454e+01  2.71e+01  1.065e-05  
Cu  K  5.296181e+02  2.97e+01  9.665e-05  
Zn  K  2.516911e+02  2.62e+01  3.92e-05  
As  K  3.735867e+01  7.59e+01  1.083e-05  
Rb  K  5.489143e+02  7.74e+01  8.482e-05  
Sr  K  8.123325e+03  1.29e+02  0.001156  
Y  K  6.177731e+02  9.06e+01  8.251e-05  
Zr  K  8.898061e+02  1.04e+02  0.000114  
Rh  K  1.403432e+04  3.76e+03  0.003043  
Rh  L  2.524897e+01  6.13e+01  0.0003469  
