SOURCE: ISic000086-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
V  K  8.429627e+01  8.20e+01  4.028e-05  
Cr  K  7.394908e+03  1.27e+02  0.002615  
Mn  K  9.733733e+02  1.02e+02  0.0002895  
Fe  K  2.101540e+04  1.85e+02  0.005215  
Co  K  1.247730e+03  1.07e+02  0.0002755  
Ni  K  4.448176e+02  1.34e+02  8.514e-05  
Cu  K  1.064704e+03  9.41e+01  0.0001946  
Zn  K  1.043270e+03  9.46e+01  0.0001879  
As  K  3.206374e+02  8.42e+01  6.34e-05  
Rb  K  3.082420e+01  5.30e+01  1.367e-05  
Sr  K  2.431986e+01  4.05e+01  1.521e-05  
Y  K  1.350062e-01  1.20e+01  1.483e-07  
Zr  K  2.007591e+05  1.69e+05  0.4108  
Rh  L  6.059615e+04  4.87e+02  0.1105  
Pd  L  4.529895e+01  4.57e+02  5.943e-05  

SOURCE: ISic000095-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  8.504678e+01  5.33e+01  0.004622  
P  K  1.346193e-01  8.88e+01  1.248e-06  
S  K  2.920228e+04  1.98e+02  0.08232  
Cl  K  2.286084e+03  2.17e+02  0.003281  
Ar  K  2.155874e+02  2.28e+02  0.0001856  
K  K  4.884413e+03  1.35e+02  0.002155  
Ca  K  8.393332e+05  9.37e+02  0.3631  
Sc  K  1.146935e+03  2.55e+02  0.0009726  
Ti  K  1.941719e+03  1.00e+02  0.001153  
V  K  9.016483e-01  8.06e+01  4.236e-07  
Cr  K  7.208238e+03  1.25e+02  0.002507  
Mn  K  8.649859e+02  1.01e+02  0.0002534  
Fe  K  3.030439e+04  2.09e+02  0.007415  
Co  K  7.549403e+02  1.08e+02  0.0001645  
Ni  K  8.675664e+02  1.39e+02  0.0001646  
Cu  K  2.112789e+02  9.04e+01  3.829e-05  
Zn  K  9.367196e+02  9.44e+01  0.0001673  
As  K  4.142244e+02  8.57e+01  8.122e-05  
Rb  K  1.158761e+02  5.38e+01  5.095e-05  
Sr  K  7.708808e+01  3.96e+01  4.781e-05  
Y  K  2.149787e-01  1.28e+01  2.343e-07  
Zr  K  6.278933e+02  1.60e+05  0.001274  
Rh  L  6.198396e+04  4.79e+02  0.1161  
Pd  L  3.991035e+01  4.55e+02  5.376e-05  

SOURCE: ISic000095-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.617520e+01  5.22e+01  0.00303  
P  K  5.129285e+02  9.02e+01  0.004626  
S  K  4.248242e+04  2.30e+02  0.1164  
Cl  K  2.001960e+03  2.19e+02  0.002793  
Ar  K  1.673176e+03  2.25e+02  0.001401  
K  K  2.084514e+03  1.18e+02  0.0008945  
Ca  K  8.087932e+05  9.18e+02  0.3467  
Sc  K  1.600056e+03  2.50e+02  0.00138  
Ti  K  1.468150e+03  9.63e+01  0.0008867  
V  K  7.821203e+01  8.07e+01  3.737e-05  
Cr  K  6.988948e+03  1.25e+02  0.002472  
Mn  K  1.384705e+03  1.06e+02  0.0004118  
Fe  K  2.022103e+04  1.81e+02  0.005018  
Co  K  6.310242e+02  1.03e+02  0.0001393  
Ni  K  9.246241e+02  1.37e+02  0.0001769  
Cu  K  5.183276e+02  8.86e+01  9.469e-05  
Zn  K  1.227625e+03  9.41e+01  0.000221  
As  K  4.356396e+02  8.50e+01  8.61e-05  
Rb  K  3.335572e+02  5.43e+01  0.0001478  
Sr  K  2.751924e+01  4.04e+01  1.72e-05  
Y  K  6.429664e+01  1.15e+01  7.061e-05  
Zr  K  2.182629e+05  1.67e+05  0.4464  
Rh  L  6.270924e+04  4.83e+02  0.1142  
Pd  L  4.177584e+03  4.51e+02  0.005472  

SOURCE: ISic000095-MK-d.csv
