SOURCE: ISic000401-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Sn  K  9.281382e+02  9.39e+01  0.0003995  
Ba  L  7.561256e+01  4.51e+01  8.92e-05  
Au  L  2.033018e+02  5.47e+01  6.456e-05  
Hg  L  9.740577e+01  5.85e+01  2.887e-05  
Pb  L  1.677294e+04  2.13e+02  0.004315  

SOURCE: ISic000408-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.460368e+02  4.15e+01  0.01833  
Cl  K  2.982255e+02  4.98e+01  0.007175  
Ar  K  8.420899e+02  6.54e+01  0.01024  
K  K  1.187324e+03  5.32e+01  0.006801  
Ca  K  2.434823e+05  5.24e+02  0.7231  
Sc  K  1.553694e+02  1.03e+02  0.0002763  
Ti  K  7.298205e+01  2.77e+01  7.699e-05  
V  K  4.780330e+01  2.03e+01  3.126e-05  
Cr  K  6.672237e+01  1.74e+01  2.693e-05  
Mn  K  1.948720e+02  2.25e+01  5.211e-05  
Fe  K  2.765063e+03  5.71e+01  0.0004884  
Co  K  7.137363e-01  2.00e+01  8.96e-08  
Ni  K  3.585589e+01  2.65e+01  3.453e-06  
Cu  K  3.050092e+02  2.66e+01  5.4e-05  
Zn  K  1.568507e+03  4.72e+01  0.0002465  
As  K  3.830284e+02  8.49e+01  0.0001162  
Rb  K  2.539205e+02  7.16e+01  4.126e-05  
Sr  K  7.708380e+03  1.26e+02  0.001155  
Y  K  3.395196e+02  8.64e+01  4.777e-05  
Zr  K  7.268909e+02  1.01e+02  9.814e-05  
Rh  K  1.327639e+04  3.68e+03  0.003039  
Rh  L  1.633355e+02  8.02e+01  0.002387  
Pd  K  1.041700e+04  5.41e+02  0.002609  
Pd  L  8.408581e+02  9.55e+01  0.00965  
Sn  K  1.004014e+03  1.02e+02  0.0004491  
Ba  L  5.926301e+01  4.15e+01  7.283e-05  
Au  L  2.310064e+02  5.65e+01  7.296e-05  
Hg  L  1.692282e+02  5.71e+01  5.183e-05  
Pb  L  2.876185e+03  1.42e+02  0.0007512  

SOURCE: ISic000408-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  6.364668e+02  4.52e+01  0.03353  
Cl  K  2.534329e+02  5.04e+01  0.006062  
Ar  K  9.413931e+02  6.65e+01  0.01138  
K  K  1.270704e+03  5.47e+01  0.007235  
Ca  K  2.353910e+05  4.89e+02  0.695  
Sc  K  1.671795e+02  1.05e+02  0.0002956  
Ti  K  1.202920e+02  2.97e+01  0.0001262  
V  K  2.843034e+01  2.14e+01  1.849e-05  
Cr  K  1.014943e+02  1.82e+01  4.075e-05  
Mn  K  1.522582e+02  2.07e+01  4.05e-05  
Fe  K  2.897206e+03  5.79e+01  0.0005093  
Co  K  9.085479e+00  1.95e+01  1.136e-06  
Ni  K  5.238049e+01  2.84e+01  5.266e-06  
Cu  K  3.370810e+02  2.70e+01  6.053e-05  
Zn  K  1.121987e+03  4.16e+01  0.000177  
As  K  5.770726e+02  9.10e+01  0.0001741  
Rb  K  4.202428e+02  7.34e+01  6.783e-05  
Sr  K  8.005804e+03  1.27e+02  0.001191  
Y  K  7.030381e+02  8.94e+01  9.823e-05  
Zr  K  7.502706e+02  1.02e+02  0.0001006  
Rh  K  1.352763e+04  3.78e+03  0.003075  
Rh  L  1.212621e+02  8.13e+01  0.001761  
Pd  K  7.780871e+03  5.47e+02  0.001934  
Pd  L  6.539211e+02  9.49e+01  0.007456  
Sn  K  1.237409e+03  1.03e+02  0.0005494  
Ba  L  5.375795e+01  4.46e+01  6.57e-05  
Au  L  2.096876e+02  5.71e+01  6.657e-05  
Hg  L  3.324078e+02  6.12e+01  0.0001012  
Pb  L  3.780310e+03  1.48e+02  0.0009865  

SOURCE: ISic000408-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.896149e+02  4.21e+01  0.02041  
Cl  K  3.114249e+02  5.06e+01  0.007406  
Ar  K  8.985349e+02  6.58e+01  0.01079  
K  K  1.140920e+03  5.29e+01  0.006458  
Ca  K  2.528461e+05  5.07e+02  0.7421  
Sc  K  1.770608e+01  1.06e+02  3.112e-05  
Ti  K  6.393313e+01  2.78e+01  6.667e-05  
V  K  2.959782e+00  1.99e+01  1.914e-06  
Cr  K  7.245617e+01  1.81e+01  2.893e-05  
Mn  K  1.511525e+02  2.12e+01  3.999e-05  
Fe  K  1.730575e+03  4.65e+01  0.0003026  
Co  K  1.422381e+01  1.91e+01  1.769e-06  
Ni  K  3.433151e+01  2.72e+01  3.596e-06  
Cu  K  3.755981e+02  2.62e+01  6.808e-05  
Zn  K  9.121172e+02  3.73e+01  0.0001442  
As  K  5.755914e+00  7.72e+01  1.728e-06  
Rb  K  4.533813e+02  7.31e+01  7.28e-05  
Sr  K  8.192170e+03  1.29e+02  0.001212  
Y  K  6.405458e+02  8.88e+01  8.901e-05  
Zr  K  4.558107e+02  1.00e+02  6.078e-05  
Rh  K  1.594575e+04  3.76e+03  0.003604  
Rh  L  7.461121e+01  7.97e+01  0.001077  
Pd  K  9.957248e+03  5.35e+02  0.002461  
Pd  L  9.282148e+02  9.50e+01  0.01052  
Sn  K  1.338415e+03  1.04e+02  0.0005908  
Ba  L  6.603627e+01  4.30e+01  8.026e-05  
