SOURCE: capitellogrigio-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ni  K  1.547187e+01  2.28e+01  1.848e-06  
Cu  K  3.892212e+02  2.63e+01  7.096e-05  
Zn  K  4.048442e+02  2.72e+01  6.347e-05  
Ga  K  6.308680e+01  2.14e+01  2.009e-05  
As  K  9.226393e+01  6.78e+01  2.709e-05  
Rb  K  8.867651e+02  6.92e+01  0.000139  
Sr  K  5.122239e+03  1.05e+02  0.0007398  
Y  K  8.624987e+02  8.12e+01  0.0001169  
Zr  K  1.185855e+03  9.25e+01  0.0001542  
Nb  K  1.435927e+02  8.38e+01  1.831e-05  
Rh  L  2.173876e+01  7.48e+01  0.0003049  
Pd  L  5.507797e+02  8.86e+01  0.006064  
Cs  L  2.628765e+01  3.54e+01  3.797e-05  
Ba  L  6.040611e+01  6.25e+01  7.12e-05  
La  L  7.864371e+01  3.55e+01  7.34e-05  
Ce  L  9.707037e+01  4.33e+01  7.216e-05  
Au  L  2.596112e+02  4.93e+01  8.234e-05  
Hg  L  3.019778e+02  5.39e+01  8.942e-05  
Pb  L  1.322681e+03  1.17e+02  0.0003399  
Th  L  8.168817e+02  1.05e+02  0.0001448  

SOURCE: ISic000662-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  8.442921e+01  3.28e+01  0.1237  
Si  K  1.566046e+02  3.40e+01  0.0591  
P  K  1.130660e+01  4.35e+01  0.001496  
S  K  1.490356e+03  5.43e+01  0.07393  
Cl  K  1.582215e+02  4.86e+01  0.003561  
Ar  K  8.321539e+02  6.32e+01  0.009454  
K  K  1.645457e+03  5.71e+01  0.008806  
Ca  K  1.845988e+05  4.35e+02  0.5121  
Sc  K  1.717233e+02  9.94e+01  0.0002853  
Ti  K  1.585434e+02  3.33e+01  0.0001563  
V  K  4.919529e+01  2.18e+01  3.009e-05  
Cr  K  1.029056e+02  1.97e+01  3.888e-05  
Mn  K  9.664908e+01  1.86e+01  2.421e-05  
Fe  K  1.042697e+04  1.04e+02  0.001728  
Co  K  8.585134e+01  2.59e+01  1.014e-05  
Ni  K  7.707169e+01  2.53e+01  1.06e-05  
Cu  K  7.087233e+02  3.25e+01  0.0001293  
Zn  K  3.492126e+02  2.62e+01  5.441e-05  
Ga  K  2.916183e+01  2.12e+01  1.089e-05  
As  K  1.741618e+02  6.82e+01  5.051e-05  
Rb  K  7.717316e+02  7.00e+01  0.0001193  
Sr  K  5.782225e+03  1.12e+02  0.0008234  
Y  K  3.448413e+02  7.99e+01  4.608e-05  
Zr  K  5.967074e+02  9.18e+01  7.649e-05  
Nb  K  2.290892e+02  8.75e+01  2.878e-05  
Rh  L  8.449223e+01  7.86e+01  0.001162  
Pd  L  5.042311e+02  9.11e+01  0.005439  
Cs  L  2.519448e+01  3.60e+01  3.555e-05  
Ba  L  2.347899e+01  5.66e+01  2.703e-05  
La  L  2.497654e+01  3.31e+01  2.277e-05  
Ce  L  1.763643e+01  3.79e+01  1.281e-05  
Au  L  1.757841e+02  4.91e+01  5.56e-05  
Hg  L  3.240240e+02  5.40e+01  9.473e-05  
Pb  L  1.448202e+03  1.21e+02  0.0003691  
Th  L  6.349087e+02  1.07e+02  0.000111  

SOURCE: ISic000662-t-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  4.715817e+01  3.05e+01  0.07061  
Si  K  1.628823e+02  3.30e+01  0.06287  
P  K  2.738145e+01  3.92e+01  0.003709  
S  K  1.945025e+03  5.65e+01  0.09881  
Cl  K  1.790409e+02  4.56e+01  0.004128  
Ar  K  7.718882e+02  5.85e+01  0.008986  
K  K  2.197018e+03  6.05e+01  0.01205  
Ca  K  1.194229e+05  3.51e+02  0.3396  
Sc  K  1.284069e+02  8.47e+01  0.0002187  
Ti  K  3.710068e+02  3.98e+01  0.000375  
V  K  2.130616e+01  2.32e+01  1.336e-05  
Cr  K  4.852581e+01  1.98e+01  1.879e-05  
Mn  K  2.080657e+02  2.34e+01  5.339e-05  
Fe  K  2.319498e+04  1.54e+02  0.003936  
Co  K  1.659916e+02  3.31e+01  2.006e-05  
Ni  K  1.074248e+02  2.51e+01  1.277e-05  
Cu  K  3.781186e+02  2.59e+01  6.889e-05  
Zn  K  4.033686e+02  2.74e+01  6.322e-05  
Ga  K  4.658040e+01  2.17e+01  1.473e-05  
As  K  4.510035e+01  6.25e+01  1.324e-05  
Rb  K  1.400117e+03  7.45e+01  0.0002195  
Sr  K  4.649903e+03  1.02e+02  0.0006716  
Y  K  1.477864e+03  8.74e+01  0.0002004  
Zr  K  1.379928e+03  9.36e+01  0.0001795  
Nb  K  3.506817e+02  8.70e+01  4.471e-05  
Rh  L  2.325795e+01  7.18e+01  0.0003263  
Pd  L  3.839341e+02  8.36e+01  0.004228  
Cs  L  6.925201e+01  3.80e+01  0.0001001  
Ba  L  6.696050e+01  6.58e+01  7.895e-05  
La  L  1.064814e+02  3.93e+01  9.941e-05  
Ce  L  1.483015e+02  4.54e+01  0.0001103  
Au  L  2.691419e+02  5.03e+01  8.532e-05  
Hg  L  2.728917e+02  5.46e+01  8.081e-05  
Pb  L  7.277096e+02  1.12e+02  0.000187  
Th  L  8.815785e+02  1.07e+02  0.0001563  

SOURCE: ISic000786-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.079359e+02  3.54e+01  0.161  
Si  K  1.241097e+02  3.57e+01  0.04771  
P  K  2.371399e+01  5.03e+01  0.003198  
S  K  1.488238e+02  4.16e+01  0.007526  
Cl  K  1.963631e+02  5.31e+01  0.004505  
Ar  K  1.075772e+03  7.33e+01  0.01246  
K  K  1.341389e+03  5.66e+01  0.00732  
Ca  K  2.853344e+05  5.39e+02  0.8073  
Sc  K  1.481623e+02  1.17e+02  0.0002511  
Ti  K  1.254870e+02  3.26e+01  0.0001262  
V  K  2.031643e+01  1.87e+01  1.267e-05  
Cr  K  2.651441e+01  1.76e+01  1.021e-05  
Mn  K  1.886280e+02  2.14e+01  4.817e-05  
Fe  K  2.533255e+03  5.47e+01  0.000428  
Co  K  1.088081e+01  1.95e+01  1.309e-06  
Ni  K  6.430250e+01  2.70e+01  8.32e-06  
Cu  K  2.729031e+02  2.42e+01  5.021e-05  
Zn  K  1.939519e+02  2.30e+01  3.056e-05  
Ga  K  1.046616e+02  2.44e+01  3.671e-05  
As  K  1.574644e+02  7.53e+01  4.629e-05  
Rb  K  3.918537e+02  7.09e+01  6.146e-05  
Sr  K  8.756709e+03  1.34e+02  0.001265  
Y  K  3.856051e+02  8.46e+01  5.229e-05  
Zr  K  3.883815e+02  9.87e+01  5.052e-05  
Nb  K  2.911927e+02  9.38e+01  3.713e-05  
Rh  L  8.278952e+01  8.73e+01  0.001158  
Pd  L  1.057519e+03  1.06e+02  0.01161  
Cs  L  1.451598e+01  3.61e+01  2.088e-05  
Ba  L  1.755763e+01  6.00e+01  2.061e-05  
La  L  6.265497e+00  3.08e+01  5.822e-06  
Ce  L  1.583229e+02  4.30e+01  0.0001172  
Au  L  1.682338e+02  5.04e+01  5.372e-05  
Hg  L  3.309743e+02  5.79e+01  9.811e-05  
Pb  L  1.666117e+03  1.30e+02  0.0004298  
Th  L  8.043262e+02  1.16e+02  0.0001426  

SOURCE: ISic000786-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.064276e+02  3.09e+01  0.1552  
Si  K  7.600584e+01  3.08e+01  0.02855  
P  K  4.844237e+01  4.15e+01  0.006381  
S  K  1.731227e+02  3.60e+01  0.008549  
