SOURCE: ISic000003-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zr  K  3.015200e+04  1.78e+05  0.05255  
Rh  L  6.061330e+04  5.18e+02  0.137  
Pd  L  9.500486e+00  4.76e+02  1.536e-05  

SOURCE: ISic000006-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.886009e+02  5.30e+01  0.01018  
P  K  1.241275e-01  9.54e+01  1.162e-06  
S  K  4.776803e+03  1.14e+02  0.01358  
Cl  K  3.397052e+03  2.49e+02  0.004911  
Ar  K  1.044673e+03  2.32e+02  0.0009041  
K  K  1.943670e+03  1.22e+02  0.0008594  
Ca  K  9.968495e+05  1.02e+03  0.4307  
Sc  K  7.075487e+02  2.74e+02  0.0006039  
Ti  K  1.617532e+03  9.78e+01  0.0009665  
V  K  9.787161e+01  8.06e+01  4.625e-05  
Cr  K  7.086336e+03  1.24e+02  0.002477  
Mn  K  5.075703e+02  9.57e+01  0.0001487  
Fe  K  7.530177e+03  1.33e+02  0.001838  
Co  K  8.773493e+02  9.76e+01  0.0001902  
Ni  K  9.738563e+02  1.39e+02  0.0001814  
Cu  K  3.324930e+02  8.62e+01  5.911e-05  
Zn  K  9.925907e+02  9.16e+01  0.0001738  
As  K  3.404503e+02  8.27e+01  6.541e-05  
Rb  K  4.645200e+01  5.07e+01  2e-05  
Sr  K  3.631836e+01  3.86e+01  2.205e-05  
Y  K  5.372582e-02  1.15e+01  5.73e-08  
Zr  K  8.110217e+04  1.57e+05  0.1611  
Rh  L  6.149981e+04  5.13e+02  0.1158  
Pd  L  1.733972e+01  4.75e+02  2.347e-05  

SOURCE: ISic000006-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  7.318578e-01  5.34e+01  3.958e-05  
P  K  4.085112e-01  9.70e+01  3.695e-06  
S  K  6.004933e+03  1.22e+02  0.0165  
Cl  K  2.919777e+03  2.28e+02  0.004084  
Ar  K  9.930063e+02  2.40e+02  0.0008337  
K  K  1.549960e+03  1.23e+02  0.0006664  
Ca  K  1.112723e+06  1.13e+03  0.4817  
Sc  K  2.235177e+00  2.73e+02  1.967e-06  
Ti  K  1.531551e+03  9.55e+01  0.0009438  
V  K  6.619579e-01  7.64e+01  3.227e-07  
Cr  K  7.106937e+03  1.22e+02  0.002563  
Mn  K  6.666853e+02  9.58e+01  0.0002015  
Fe  K  5.672082e+03  1.22e+02  0.001428  
Co  K  9.464249e+02  9.68e+01  0.0002116  
Ni  K  7.467907e+02  1.35e+02  0.0001433  
Cu  K  1.921647e+02  8.48e+01  3.52e-05  
Zn  K  1.031545e+03  9.04e+01  0.0001861  
As  K  4.200527e+02  8.20e+01  8.319e-05  
Rb  K  4.876743e+01  5.06e+01  2.164e-05  
Sr  K  6.111697e+01  3.92e+01  3.825e-05  
Y  K  2.626416e-01  1.12e+01  2.888e-07  
Zr  K  2.692375e+05  1.66e+05  0.5513  
Rh  L  6.268363e+04  4.94e+02  0.1144  
Pd  L  1.565674e+01  4.80e+02  2.056e-05  

SOURCE: ISic000006-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.060241e+02  5.11e+01  0.005675  
P  K  7.634887e+02  9.11e+01  0.007008  
S  K  5.578895e+03  1.16e+02  0.01556  
Cl  K  2.464645e+03  2.52e+02  0.003495  
Ar  K  1.600844e+03  2.37e+02  0.00136  
K  K  8.698173e+02  1.13e+02  0.0003775  
Ca  K  8.636536e+05  9.49e+02  0.3695  
Sc  K  5.709430e+02  2.56e+02  0.0004876  
Ti  K  1.263083e+03  9.33e+01  0.0007551  
V  K  5.906858e+01  7.78e+01  2.793e-05  
Cr  K  6.918360e+03  1.23e+02  0.00242  
Mn  K  4.747062e+02  9.24e+01  0.0001392  
Fe  K  6.187537e+03  1.24e+02  0.001511  
Co  K  6.424974e+02  9.18e+01  0.0001393  
Ni  K  4.970236e+02  1.24e+02  9.26e-05  
Cu  K  1.642819e+02  8.09e+01  2.922e-05  
Zn  K  1.124927e+03  8.77e+01  0.0001971  
As  K  3.351671e+02  7.80e+01  6.443e-05  
Rb  K  1.338257e+02  4.79e+01  5.765e-05  
Sr  K  6.198408e+01  3.66e+01  3.765e-05  
Y  K  2.506966e+01  1.10e+01  2.676e-05  
