SOURCE: ISic000086-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Sn  K  1.199964e+03  1.01e+02  0.0005201  
Ba  L  1.369217e+01  4.55e+01  1.63e-05  
Au  L  1.634655e+02  5.29e+01  5.196e-05  
Hg  L  3.275070e+02  5.83e+01  9.764e-05  
Pb  L  1.055024e+03  1.22e+02  0.0002724  

SOURCE: ISic000092-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.410667e+03  5.25e+01  0.06887  
Cl  K  2.937463e+02  4.89e+01  0.006504  
Ar  K  7.016663e+02  6.14e+01  0.007842  
K  K  1.037858e+03  5.05e+01  0.005463  
Ca  K  2.009317e+05  4.52e+02  0.5483  
Sc  K  1.063276e+02  9.82e+01  0.0001738  
Ti  K  1.166265e+02  2.85e+01  0.0001131  
V  K  1.188861e+01  1.88e+01  7.151e-06  
Cr  K  4.199138e+01  1.60e+01  1.561e-05  
Mn  K  3.829089e+02  2.68e+01  9.435e-05  
Fe  K  2.642737e+03  5.61e+01  0.000431  
Co  K  1.055485e+01  1.97e+01  1.227e-06  
Ni  K  6.533270e+01  2.71e+01  9.843e-06  
Cu  K  2.674549e+03  5.65e+01  0.0004862  
Zn  K  7.730778e+02  3.50e+01  0.0001196  
As  K  3.116000e+01  7.12e+01  8.957e-06  
Rb  K  3.618762e+02  7.04e+01  5.541e-05  
Sr  K  1.224308e+04  1.45e+02  0.001726  
Y  K  3.273237e+02  8.31e+01  4.33e-05  
Zr  K  6.048151e+02  1.01e+02  7.675e-05  
Rh  K  1.338901e+04  3.59e+03  0.002875  
Rh  L  7.554889e+01  7.78e+01  0.001025  
Pd  K  1.012075e+04  5.25e+02  0.002376  
Pd  L  7.575539e+02  9.11e+01  0.008059  
Sn  K  1.349441e+03  9.92e+01  0.0005652  
Ba  L  6.944205e+01  4.07e+01  7.869e-05  
Au  L  2.164618e+02  5.32e+01  6.814e-05  
Hg  L  2.217605e+02  5.59e+01  6.425e-05  
Pb  L  1.261103e+03  1.25e+02  0.0003191  

SOURCE: ISic000092-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.364119e+03  5.25e+01  0.0664  
Cl  K  2.472907e+02  4.86e+01  0.005459  
Ar  K  7.707892e+02  6.17e+01  0.008588  
K  K  1.046632e+03  5.07e+01  0.005492  
Ca  K  2.106876e+05  4.63e+02  0.5731  
Sc  K  1.005362e+01  9.94e+01  1.638e-05  
Ti  K  4.648458e+01  2.78e+01  4.494e-05  
V  K  1.213719e+00  1.92e+01  7.278e-07  
Cr  K  4.119662e+01  1.64e+01  1.526e-05  
Mn  K  3.738578e+02  2.65e+01  9.184e-05  
Fe  K  2.360408e+03  5.33e+01  0.0003838  
Co  K  2.027410e+01  1.95e+01  2.35e-06  
Ni  K  2.284597e-01  2.66e+01  3.536e-08  
Cu  K  1.574384e+03  4.49e+01  0.0002863  
Zn  K  3.824579e+02  2.78e+01  5.915e-05  
As  K  3.805179e+00  6.87e+01  1.093e-06  
Rb  K  3.235863e+02  6.99e+01  4.948e-05  
Sr  K  1.388472e+04  1.52e+02  0.001955  
Y  K  5.827857e+02  8.48e+01  7.7e-05  
Zr  K  7.799512e+02  1.04e+02  9.884e-05  
Rh  K  1.495518e+04  3.61e+03  0.003207  
Rh  L  8.741719e+01  7.64e+01  0.001183  
Pd  K  8.312764e+03  5.26e+02  0.001949  
Pd  L  6.758330e+02  8.91e+01  0.007172  
Sn  K  9.693749e+02  9.95e+01  0.0004054  
Ba  L  1.880058e+01  4.34e+01  2.124e-05  
Au  L  2.475716e+02  5.32e+01  7.793e-05  
Hg  L  2.427081e+02  5.74e+01  7.024e-05  
Pb  L  9.467975e+02  1.23e+02  0.0002395  

SOURCE: ISic000092-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.632559e+03  5.46e+01  0.07993  
Cl  K  3.658970e+02  4.92e+01  0.008125  
Ar  K  7.357889e+02  6.07e+01  0.008247  
K  K  9.709844e+02  4.93e+01  0.005126  
Ca  K  1.891171e+05  4.39e+02  0.5176  
Sc  K  5.623827e+01  9.47e+01  9.218e-05  
Ti  K  8.704781e+01  2.84e+01  8.466e-05  
V  K  3.193179e+00  1.88e+01  1.926e-06  
Cr  K  4.968233e+01  1.70e+01  1.852e-05  
Mn  K  5.022921e+02  2.97e+01  0.0001241  
Fe  K  3.519361e+03  6.40e+01  0.0005756  
Co  K  6.962949e+01  2.29e+01  8.117e-06  
Ni  K  7.746703e+01  2.75e+01  1.146e-05  
Cu  K  1.020699e+03  3.80e+01  0.0001857  
Zn  K  3.299661e+02  2.72e+01  5.112e-05  
As  K  2.016833e+01  7.61e+01  5.806e-06  
