File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;Qmusc2m1;0.01321;0.00081,
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;QDolomite;0.00562;0.00051,
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;Rwp;10.0100;,
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;Rexp;7.7600;,
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;Chi2;1.6640;,
E:/nextcloud/ISicily/petrography/XRD/000095pvg.lst;000095pvg;;GOF;1.2899;,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;Qcalcite;0.9904;0.0017,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;QSiO2p3221;0.0096;0.0017,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;Rwp;5.1400;,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;Rexp;5.6500;,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;Chi2;0.8276;,
E:/nextcloud/ISicily/petrography/XRD/000098.lst;000098;;GOF;0.9097;,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;Qcalcite;0.9941;0.00046,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;QSiO2p3121;0.00101;0.00023,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;Qgypsum;0.00489;0.00041,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;Rwp;11.1700;,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;Rexp;8.1100;,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;Chi2;1.8970;,
E:/nextcloud/ISicily/petrography/XRD/000100pvg.lst;000100pvg;;GOF;1.3773;,
