File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003331.lst;003331;;Chi2;1.0846;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003331.lst;003331;;GOF;1.0415;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003334.lst;003334;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003334.lst;003334;;Rwp;5.7500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003334.lst;003334;;Rexp;5.9900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003334.lst;003334;;Chi2;0.9215;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003334.lst;003334;;GOF;0.9599;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;QCalcite;0.895;0.012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;Qcalcitmg;0.105;0.012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;Rwp;8.5400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;Rexp;5.5300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;Chi2;2.3849;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003335.lst;003335;;GOF;1.5443;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;QCalcite;0.99619;0.00071
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;Qquartz;0.00146;0.00027
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;QAragonite;0.00234;0.00065
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;Rwp;13.2500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;Rexp;7.6000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;Chi2;3.0395;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003349.lst;003349;;GOF;1.7434;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003365.lst;003365;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003365.lst;003365;;Rwp;5.4500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003365.lst;003365;;Rexp;6.0000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003365.lst;003365;;Chi2;0.8251;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003365.lst;003365;;GOF;0.9083;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;QCalcite;0.9928;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;Qquartz;0.0072;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;Rwp;5.7200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;Rexp;5.9500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;Chi2;0.9242;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003367.lst;003367;;GOF;0.9613;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;QCalcite;0.99524;0.00029
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;Qquartz;0.00476;0.00029
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;Rwp;9.8400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;Rexp;7.6100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;Chi2;1.6719;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003370.lst;003370;;GOF;1.2930;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;QCalcite;0.97128;0.00092
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;Qquartz;0.01304;0.00041
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;Qchloritoid;0.01568;0.0008
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;Rwp;8.8800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;Rexp;7.2000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;Chi2;1.5211;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003373.lst;003373;;GOF;1.2333;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003384.lst;003384;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003384.lst;003384;;Rwp;6.0100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003384.lst;003384;;Rexp;6.1300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003384.lst;003384;;Chi2;0.9612;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003384.lst;003384;;GOF;0.9804;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003390.lst;003390;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003390.lst;003390;;Rwp;5.1900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003390.lst;003390;;Rexp;5.6500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003390.lst;003390;;Chi2;0.8438;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003390.lst;003390;;GOF;0.9186;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;QCalcite;0.99498;0.00028
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;Qquartz;0.00502;0.00028
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;Rwp;8.2800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;Rexp;8.2600;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;Chi2;1.0048;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003460.lst;003460;;GOF;1.0024;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;QCalcite;0.99928;0.00019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;Qquartz;0.00072;0.00019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;Rwp;8.7600;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;Rexp;8.0200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;Chi2;1.1931;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003462.lst;003462;;GOF;1.0923;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;QCalcite;0.967;0.0011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;Qquartz;0.02422;0.00043
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;Qakermanite;0.007;0.001
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;QGoethite;0.00181;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;Rwp;9.7400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;Rexp;7.6200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;Chi2;1.6338;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003477.lst;003477;;GOF;1.2782;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;QCalcite;0.9841;0.0012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;Qquartz;0.0159;0.0012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;Rwp;5.5900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;Rexp;5.9500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;Chi2;0.8827;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003484.lst;003484;;GOF;0.9395;
