File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/XRD/000229.lst;000229;;Qchromimg;0.015;0.0014
E:/nextcloud/ISicily/petrography/XRD/000229.lst;000229;;Rwp;5.8400;
E:/nextcloud/ISicily/petrography/XRD/000229.lst;000229;;Rexp;5.4800;
E:/nextcloud/ISicily/petrography/XRD/000229.lst;000229;;Chi2;1.1357;
E:/nextcloud/ISicily/petrography/XRD/000229.lst;000229;;GOF;1.0657;
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;QCalcite;0.8376;0.00089
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Qquartz;0.14845;0.00071
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Qfaujasit;0.001387;9.9E-05
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Qnacrite;0.01256;0.00066
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Rwp;7.9100;
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Rexp;7.4600;
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;Chi2;1.1243;
E:/nextcloud/ISicily/petrography/XRD/000231vg.lst;000231vg;;GOF;1.0603;
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;QCalcite;0.97786;0.0004
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;Qquartz;0.02214;0.0004
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;Rwp;7.8500;
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;Rexp;7.4000;
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;Chi2;1.1253;
E:/nextcloud/ISicily/petrography/XRD/000234pvg.lst;000234pvg;;GOF;1.0608;
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;QCalcite;0.89565;0.00058
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;Qquartz;0.10435;0.00058
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;Rwp;7.7900;
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;Rexp;7.6100;
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;Chi2;1.0479;
E:/nextcloud/ISicily/petrography/XRD/000252dvg.lst;000252dvg;;GOF;1.0237;
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;QCalcite;0.88599;0.00073
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Qquartz;0.10173;0.00059
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Qplag16an;0.01228;0.00046
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Qanorthite;0;0
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Rwp;8.3500;
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Rexp;7.7000;
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;Chi2;1.1760;
E:/nextcloud/ISicily/petrography/XRD/000252lvg.lst;000252lvg;;GOF;1.0844;
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;QCalcite;0.9598;0.0047
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;Qsanina07;0.0402;0.0047
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;Rwp;5.9500;
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;Rexp;5.9100;
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;Chi2;1.0136;
E:/nextcloud/ISicily/petrography/XRD/000366.lst;000366;;GOF;1.0068;
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;QCalcite;0.9597;0.0027
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;Qdolomite;0.0403;0.0027
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;Rwp;6.3100;
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;Rexp;6.0000;
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;Chi2;1.1060;
E:/nextcloud/ISicily/petrography/XRD/000368.lst;000368;;GOF;1.0517;
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;QCalcite;0.213;0.018
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qmanganosite;0.0062;0.0042
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qmagnetite;0;0
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qhematite;0.063;0.012
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qhydrotalcite;0.083;0.025
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qgypsum;0.606;0.026
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Qcassiterite;0.0283;0.0036
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Rwp;5.0800;
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Rexp;5.5700;
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;Chi2;0.8318;
E:/nextcloud/ISicily/petrography/XRD/000368brown.lst;000368brown;;GOF;0.9120;
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;QCalcite;0.8051;0.0016
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Qquartz;0.17175;0.00097
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Qstarkeyi;0.0103;0.0016
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Qchloritoid;0.01291;0.00082
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Rwp;10.5800;
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Rexp;7.3000;
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;Chi2;2.1005;
E:/nextcloud/ISicily/petrography/XRD/000469vg.lst;000469vg;;GOF;1.4493;
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;QCalcite;0.943;0.0031
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;Qsanina07;0.0279;0.0031
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;Qysi2;0.0291;0.0014
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;Rwp;7.4100;
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;Rexp;5.7000;
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;Chi2;1.6900;
E:/nextcloud/ISicily/petrography/XRD/000579.lst;000579;;GOF;1.3000;
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;QCalcite;0.88;0.011
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;Qankerit07;0.12;0.011
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;Rwp;5.3600;
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;Rexp;5.8800;
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;Chi2;0.8310;
E:/nextcloud/ISicily/petrography/XRD/000652.lst;000652;;GOF;0.9116;
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;QCalcite;0.8804;0.0026
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;Qdolomite;0.0658;0.0035
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;Qkutnafe;0.0538;0.0033
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;Rwp;9.5600;
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;Rexp;6.1200;
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;Chi2;2.4401;
E:/nextcloud/ISicily/petrography/XRD/000711.lst;000711;000711;GOF;1.5621;
E:/nextcloud/ISicily/petrography/XRD/000729p.lst;000729p;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/000729p.lst;000729p;;Rwp;5.6200;
E:/nextcloud/ISicily/petrography/XRD/000729p.lst;000729p;;Rexp;5.6300;
E:/nextcloud/ISicily/petrography/XRD/000729p.lst;000729p;;Chi2;0.9965;
E:/nextcloud/ISicily/petrography/XRD/000729p.lst;000729p;;GOF;0.9982;
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;QCalcite;0.9659;0.0015
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;Qfluorite;0.0341;0.0015
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;Rwp;7.9200;
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;Rexp;5.4600;
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;Chi2;2.1041;
E:/nextcloud/ISicily/petrography/XRD/000794p.lst;000794p;;GOF;1.4505;
E:/nextcloud/ISicily/petrography/XRD/000811.lst;000811;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/000811.lst;000811;;Rwp;5.7900;
E:/nextcloud/ISicily/petrography/XRD/000811.lst;000811;;Rexp;6.0600;
E:/nextcloud/ISicily/petrography/XRD/000811.lst;000811;;Chi2;0.9129;
E:/nextcloud/ISicily/petrography/XRD/000811.lst;000811;;GOF;0.9554;
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;QCalcite;0.99452;0.00095
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;Qmusc2m1;0.00336;0.00084
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;Qtalc;0.00212;0.00042
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;Rwp;10.1400;
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;Rexp;7.9500;
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;Chi2;1.6268;
E:/nextcloud/ISicily/petrography/XRD/000821pvg.lst;000821pvg;000821pvg;GOF;1.2755;
