ISic,As,Au,Ba,Ca,Co,Cr,Cu,Fe,Hg,K,Mn,Ni,Pb,Rb,Sr,Ti,V,Y,Zn,Zr,SiO2,TiO2,Fe2O3,MnO,CaO,K2O
ISic003248,0.35959839299999996,9.34818439,27.00299756,73.876375,2.09425188,51.05962246,123.20000000000002,289.1185153256776,10.457709300000001,0.6903117,0.0094868915,8.83,38.5711579,9.21709284,161.36598899999998,0.12530681200000002,0.8815999999999999,5.585400819999999,57.3385605,15.4766154,,,,,,
ISic003248,10.83465288,13.2957897,61.665476680000005,77.545685,0.7779622871999999,28.08925308,107.1,182.83134287975003,9.71939708,0.693954,0.008843181200000001,10.91,50.8797892,13.971828200000001,161.88610500000001,0.13976672,4.963,9.37399572,42.92349072,21.6753645,,,,,,
ISic003248,0.02758996617,14.067007199999999,3.7301041213,37.98156,0.9100665077,28.556413340000002,98.14,28.307678026375513,8.043284380000001,0.24384239999999996,0.00184940139,4.649,18.622331900000002,5.7720665900000006,88.7317896,0.03828716,19.009999999999998,5.9605581,22.56181548,8.572910519999999,,,,,,
ISic003248,2.247360231,10.694215999999999,57.18904575999999,73.83436,0.7369282032,34.90780496,105.3,59.550949988886146,14.5811522,0.45413729999999997,0.0037706476,14.07,30.5710617,10.19607943,130.419087,0.065905956,0.09041,8.0708178,29.271205409999997,15.6521791,,,,,,
ISic003248,5.058246948,10.07827029,14.04731896,76.94347,0.6977188953000001,37.690887360000005,87.50999999999999,26.31186041908185,14.190401999999999,0.3207141,0.0030907738,8.508999999999999,18.817707,9.20391187,118.79449439999999,0.067021116,28.67,7.73885297,13.346133720000001,15.6251693,,,,,,
ISic003248,503.9566512,6.68696987,0.228048830048,71.775625,0.5531339912000001,46.84524054,117.8,519.9617723093753,2.37123674,0.9659763,0.028038767,9.687000000000001,542.731462,11.191841799999999,195.433587,0.1589103,34.3,5.5224632499999995,83.3873907,16.0438212,,,,,,
ISic003248,304.8543375,3.04168182,102.11329520000001,71.90167,1.9929436800000002,53.86258402,103.8,208.48127610383156,9.80371686,0.7451378999999999,0.0138433878,5.069,303.962524,8.69704366,132.369522,0.18474484000000002,48.19,3.0506210400000002,41.94795684,25.821368800000002,,,,,,
ISic003248,1071.0116639999999,1.0704498900000001,26.92775696,56.384130000000006,1.3914308912,34.87798622,111.8,1132.0898794733123,4.6170221,1.2427911,0.038622618,2.727,1413.89875,8.30520937,219.74901,0.17225504800000002,45.94,6.18886105,98.9025306,12.899880479999998,,,,,,
ISic003248,10.16527059,12.956454,85.26079870000001,66.397705,1.2876605973,22.69206114,124.30000000000001,251.57126393556413,14.2212507,0.7815608999999999,0.0100438094,10.32,64.8336845,10.08344205,144.072132,0.10541979200000001,9.186,8.96058227,67.6646904,14.2341646,,,,,,
ISic003248,19.9776885,7.37078272,19.218055500000002,67.434075,1.5380257928,38.90351612,141.6,384.8879387283778,6.87309036,0.6322266,0.0116036617,11.69,97.02944439999999,16.9075897,170.46801900000003,0.11114428000000001,16.2,6.56278426,72.6980301,24.4708788,,,,,,
ISic003248,75.0330846,5.4602199,65.1818424,69.1847,1.3026127317,44.91696202,143.5,652.7047364997744,10.4782751,0.8687843999999999,0.018166131500000002,14.229999999999999,120.104272,10.005554499999999,228.85104,0.13883742000000002,34.150000000000006,4.87210836,85.51488479999999,17.8939925,,,,,,
ISic003248,46.86713832,10.06181765,80.1062735,83.09166500000002,0.006900105443,25.81308926,94.24000000000001,38.17683869441731,9.85821623,0.4261491,0.0049640431,0.07178,84.4431748,7.309447,143.94210299999997,0.0240428496,0.133,8.800153170000002,25.40539296,19.852203,,,,,,
ISic003248,82.2976986,8.21912197,6.007958253699999,80.22064,1.74021498,45.79164506,89.4,41.78742606699504,6.791855450000001,0.4278744,0.0064973755,4.09,116.093941,9.031360990000001,132.62958,0.094342536,24.82,9.369059440000001,31.42983357,14.3692136,,,,,,
ISic003248,378.84962010000004,8.59753269,7.6157802,76.77541000000001,0.2563466325,23.984206540000002,90.52,249.84451890342183,2.67663887,0.7202168999999999,0.0110780855,2.673,369.15611,7.073387810000001,162.276192,0.114378244,45.800000000000004,1.62033391,76.0189965,8.65258943,,,,,,
ISic003248,11.61300438,8.717842619999999,64.3210123,68.70853,0.5168238537000001,37.193908359999995,142.5,471.319819207528,11.2803413,0.9007982999999999,0.0201768221,10.65,67.7334623,10.40577668,231.841707,0.15195913600000002,40.089999999999996,9.66029996,71.7640083,14.193649899999999,,,,,,
ISic003248,9.64636959,8.6787676,115.9253001,76.173195,0.1939110453,35.29544858,125.49999999999999,288.5033410515663,12.3908945,0.9307034999999999,0.0127488392,6.903,75.2296964,11.27092762,196.21376099999998,0.08378568800000001,25.39,7.44020803,55.2629565,11.959939440000001,,,,,,
ISic003248,0.52409001,6.8278456,53.639671959999994,70.80928000000002,0.020981154747000002,49.09158562,121.80000000000001,413.2438084569719,12.0926904,0.9654011999999998,0.011741083,6.2620000000000005,55.7744496,7.67132454,218.838807,0.12136658000000002,26.69,5.3040328599999995,63.98049329999999,17.826468000000002,,,,,,
ISic003248,1.6542563879999999,8.460770120000001,39.957839899999996,52.896885000000005,0.2528207808,41.38841112,80.44,21.764063629820598,9.910659019999999,0.2538108,0.0043131001,6.475,22.2727614,9.8377967,104.8423827,0.027432936000000005,1.9080000000000001,8.30899331,11.54035824,11.612863509999999,,,,,,
ISic003248,7.81464906,11.002703,111.2016862,46.860730000000004,0.3791369673,27.2841471,83.96000000000001,23.35011995703015,7.248416209999999,0.2794986,0.0044915067,6.45,23.8871767,4.48632288,106.5197568,0.041892844000000005,12.89,7.3920793,13.09187223,7.42499402,,,,,,
ISic003248,2.259813855,10.8278937,7.11725218,40.13833,0.6205002825,24.33209184,84.88,36.471065528588824,9.287515280000001,0.13087358999999998,0.007485844500000001,3.49,18.1904501,5.99374654,90.630213,0.0280239708,19.470000000000002,5.84455552,19.48992156,10.23266273,,,,,,
ISic003248,121.0077132,3.9784540099999997,77.60937660000002,80.822855,0.5671797152,31.15064372,95.42999999999999,117.16751722648107,3.8159841900000004,0.6523551,0.0136529267,6.954,219.23142800000002,9.29378212,153.04413300000002,0.07754079200000001,2.2350000000000003,6.5775931000000005,37.86420597,10.74314795,,,,,,
ISic003248,65.2258557,7.96410605,45.94878218,81.102955,0.3916504872,27.115174239999998,102.39999999999999,103.0788282741793,8.762059090000001,0.7347861,0.008447793600000001,0.17149999999999999,106.016699,8.97624057,149.403321,0.07731776,6.662,7.75859809,31.72560714,11.77762329,,,,,,
ISic003248,31.8086313,6.10598602,53.8809645,81.17298000000001,0.9119766677,23.29837552,101.5,55.16162242125298,6.9615233000000005,0.5308173,0.0041178172,0.5233,93.6052387,6.438304710000001,134.18992799999998,0.061668348000000005,19.130000000000003,4.812873,31.663339020000002,11.56424587,,,,,,
ISic003248,38.68406955,8.84123742,35.065580059999995,73.20413500000001,1.0627138032,62.36092492,116.3,166.74447942328658,13.1004146,0.6042384,0.0136143523,3.7809999999999997,124.42308999999999,8.77612948,139.651146,0.082038604,0.4592,7.911622769999999,51.62027148,16.3004143,,,,,,
ISic003248,110.9929239,7.55381834,23.92521776,77.27959,1.1996518632,39.629105460000005,118.1,192.90671932574185,11.4962822,0.7863533999999999,0.0084188628,14.19,134.397503,9.62690118,145.372422,0.10278058000000001,18.64,4.65120983,61.1784279,17.7589435,,,,,,
ISic003248,117.32351609999999,10.5811041,47.13644146,79.17026500000001,0.7542772272,29.89825664,126.2,241.0115672125257,12.0412759,0.7407288,0.0140145617,8.718,184.06391,5.04950978,162.53625,0.08612752400000001,20.64,3.55782381,73.0093707,12.479878090000001,,,,,,
ISic003248,15.831669510000001,10.385729,89.76521290000001,86.312815,0.4335834825,25.93236422,99.48,27.07639995205122,13.4500332,0.38339999999999996,0.0041805006,5.001,28.360238199999998,10.46808672,128.72871,0.05077695200000001,2.971,7.3488868499999995,10.60114743,14.4367381,,,,,,
ISic003248,5.42770446,12.1543878,66.5745561,77.797775,0.08546750876300001,30.6636043,91.67,25.40022560424785,8.4525438,0.47848319999999994,0.0030353231,7.242,23.414163300000002,9.280601149999999,126.27116190000001,0.05772811600000001,2.0140000000000002,6.213542449999999,16.26754635,14.0856107,,,,,,
ISic003248,2.520302157,13.881915,39.5743577,59.815355000000004,0.26662181279999997,18.8355041,75.27,36.65496982364295,9.6453602,0.4016115,0.0061140424,11.09,29.419376900000003,7.023060470000001,115.3097172,0.03802695600000001,31.810000000000002,6.37397155,15.063696030000001,15.5711497,,,,,,
ISic003248,2.898062085,10.3137487,85.26079870000001,73.24615000000001,1.3764085607999998,30.23620236,100.60000000000001,153.96465934753272,16.1852846,0.6598314,0.0085152988,11.32,40.2575535,13.2408835,141.991668,0.09404516000000002,33.39,9.145692769999998,32.63368389,19.1229384,,,,,,
ISic003248,10.24310574,10.6736502,65.2481021,67.294025,0.9444802325,25.922424640000003,128.89999999999998,215.40237712606552,27.0954415,0.8195175,0.0148173914,9.075000000000001,37.892486500000004,14.2953611,163.966569,0.11147882800000002,5.911,5.57676233,44.578784909999996,13.37660345,,,,,,
ISic003248,1.099032318,11.6813744,56.226419199999995,71.747615,1.9676953799999999,34.96744244,88.44999999999999,186.83197441149758,16.843390199999998,0.6466041,0.0135372035,10.35,36.1135448,9.76949531,144.59224799999998,0.10385856800000001,23.59,7.05764633,34.22670996,18.3396542,,,,,,
ISic003248,15.1519092,11.712223100000001,158.8326905,80.24865,1.7368890000000001,49.18104184,106.8,334.7104596961974,28.277975,0.9765197999999998,0.0081922382,1.627,60.638261299999996,13.324762400000001,168.387555,0.140733192,2.017,10.28967566,63.2021418,23.1609035,,,,,,
ISic003248,56.041308,6.72810147,100.7934849,77.853795,1.68374948,43.9826415,118.5,349.7140557367094,23.9077425,0.9471896999999999,0.0206686457,10.67,46.201069700000005,9.417203930000001,149.793408,0.134822844,14.58,6.76640581,57.3904506,20.3653892,,,,,,
ISic003248,37.03396437,9.03764081,52.16761418,75.78105500000001,1.6175266799999999,41.23931742,117.39999999999999,248.12333418902205,21.038813400000002,0.8559405,0.0123172881,8.806000000000001,40.1958561,12.138475099999999,147.71294400000002,0.133038588,1.2449999999999999,8.52989184,56.7677694,15.949286899999999,,,,,,
ISic003248,7.44622935,6.535811239999999,14.231701659999999,54.003280000000004,0.4176337368,46.209107419999995,94.11,55.585864831430314,11.1877952,0.452412,0.00210423352,11.790000000000001,27.0337441,9.80783995,111.1487892,0.055311936000000006,1.861,8.61627674,26.54178615,11.33196159,,,,,,
ISic003248,0.3458475165,13.9538953,53.04657218,52.91089000000001,0.6587533337,28.04949476,94.81,32.855258550065614,12.2058023,0.3072951,0.0030425558,10.040000000000001,33.0595235,6.90323347,104.5043073,0.03735786000000001,0.01027,10.16503459,22.655217659999998,15.3820811,,,,,,
ISic003248,30.22079424,13.131263299999999,5.8399478648,46.18849,1.0705804053,29.023573600000002,90.14,38.00379780985464,11.8767495,0.31304609999999994,0.0045782991,6.069,25.501592000000002,6.7858030099999995,97.651779,0.04951310400000001,8.575,11.27199538,16.84871547,10.29613576,,,,,,
ISic003248,0.3247801359,9.9332814,2.6377957311999998,70.44515000000001,0.032109546875,28.61605082,94.55,182.5826098864484,13.881915,0.7156161,0.012102718,5.95,32.1751941,10.728111310000001,137.440653,0.102185828,4.947,11.765623380000001,48.08136666,15.7467134,,,,,,
ISic003248,0.7539631529999999,10.9924201,1.3884933673,80.78084,0.5623404633,44.37028512,85.97,39.20701855302958,12.8330592,0.43765109999999996,0.0041346935,0.2807,50.766677300000005,10.73170612,124.4897646,0.045126808000000004,16.72,7.61050969,14.62781919,14.2881842,,,,,,
ISic003248,39.3845859,10.3343145,2.0691730493,66.35569000000001,2.9686654199999998,8.971464908,143.10000000000002,958.4667148043425,16.3600939,1.0468737,0.019383636,5.9719999999999995,97.57443810000001,11.24816049,225.34025699999998,0.1319606,62.61999999999999,9.45544434,102.9499584,20.7435264,,,,,,
ISic003249,356.84821769999996,2.02161814,39.127234800000004,34.53633000000001,0.2722988597,46.85518012,116.2,214.86628766138762,14.622283799999998,0.35253629999999997,0.016107222900000003,7.569,669.41679,9.85577075,70.735776,0.098766004,24.96,8.50397637,23.869446,11.63312086,,,,,,
ISic003249,207.0933891,12.647967000000001,20.086009299999997,32.715680000000006,2.05197888,39.161945200000005,110.3,81.91238339706189,14.961619500000001,0.2202633,0.013380495000000001,7.142,271.05724399999997,10.950989530000001,70.605747,0.10549413600000002,13.22,12.229633699999999,27.40835082,29.2516134,,,,,,
ISic003249,1004.073435,2.58512106,72.8410379,35.110535,0.021827613675,51.2385349,126.8,282.38566164832093,6.358945360000001,0.2869749,0.018137200699999998,5.2700000000000005,1523.92578,13.5284683,91.2413493,0.11727766000000002,4.938,0.531267135,34.377191249999996,3.66928133,,,,,,
ISic003249,0.953221137,11.856183699999999,76.80133620000001,45.62829,5.19147258,40.891432120000005,100.8,1207.84253455827,14.5811522,0.7252010999999999,0.0228746192,4.274,55.9595418,17.315001499999997,133.279725,0.224407364,1.252,6.03707044,38.21186964,13.9505617,,,,,,
ISic003249,161.2744308,8.238659479999999,3.5095521048,39.80221,1.1658874325,41.01070708,125.30000000000001,435.43031280830087,9.39137257,0.5643648,0.0186338461,4.7090000000000005,126.47967,10.45370748,99.4331763,0.137090336,45.71,10.16626866,36.31788099,11.52913313,,,,,,
ISic003249,21.44098932,12.6788157,32.41773816,48.247225,1.5418120137,30.60396682,122.9,536.003381240982,14.1389875,0.5714577,0.019311309,10.56,40.2884022,15.5894927,88.9138302,0.155416132,29.63,9.08398927,26.70783447,18.0425464,,,,,,
ISic003257,0.4730820417,14.8690734,61.8435298,70.207065,1.4203658777,30.08710866,89.5,19.87498367185343,11.9795785,0.23598270000000002,0.0044794522,2.178,22.7766235,9.96481332,179.049933,0.049550276,11.96,11.239909560000001,15.790157429999999,14.1126205,,,,,,
ISic003257,0.22675973700000002,10.131741369999999,16.81872946,65.59942000000001,1.4269109337,38.336960059999996,101.10000000000001,100.55590810938229,12.185236499999998,0.47484089999999995,0.0097520905,3.927,27.969488,11.20262623,162.406221,0.075310472,52.14,9.24688651,24.367590959999998,17.3132818,,,,,,
ISic003257,1.113042645,8.55125964,78.0137208,60.38956000000001,0.076380460128,44.56907672,101.3,161.76618341004223,9.70808589,0.33720029999999995,0.0084236846,4.986,30.7150223,11.80775258,155.124597,0.06341543200000001,12.72,10.617938279999999,24.74638869,13.585929400000001,,,,,,
ISic003257,4.690346139,9.21245011,49.679929599999994,56.846295000000005,2.4786463800000003,35.69303178,106.89999999999999,141.529275036824,9.15075271,0.34716869999999994,0.0099280862,6.257000000000001,27.0028954,14.055707100000001,144.072132,0.059586716000000005,36.56,12.4517663,28.49285391,17.097203399999998,,,,,,
ISic003289,51.43865613,1.1023268800000001,27.7370462,44.199780000000004,0.1815434712,25.53478102,121.89999999999999,174.70428302667835,86.00617559999999,0.3703644,0.0167268242,6.309,109.41005600000001,12.1264924,204.795675,0.04869532000000001,39.33,9.52825447,54.7440555,16.2734045,,,,,,
ISic003289,9.994033259999998,13.1826778,9.11988176,46.510605000000005,1.5100636488,28.46695712,129.2,104.14587395700089,65.0701912,0.46295549999999996,0.0103813354,1.031,84.0010101,15.721302399999999,209.73677700000002,0.04910421200000001,21.78,7.26250195,44.22074322,14.1126205,,,,,,
ISic003289,1.933425126,6.808308090000001,12.21258918,40.376415,0.1381009497,43.594997879999994,113.8,122.88801425524946,110.43834600000001,0.2649294,0.0090842712,10.540000000000001,64.8234016,11.51417643,205.705878,0.0492529,4.258,6.38878039,28.97543184,12.82020157,,,,,,
ISic003289,3.4195575899999997,2.25606826,5.947299373700001,44.689955000000005,1.5877995,31.339495739999997,107.0,119.4251562329197,139.127637,0.2678049,0.008182594599999999,0.1331,94.911167,18.1777559,247.315158,0.06616616,30.369999999999997,7.0810936600000005,48.2059029,13.2483069,,,,,,
ISic003289,25.228966619999998,3.11469041,25.775149680000002,46.580630000000006,0.2529740633,38.5655704,107.2,104.34037820801046,139.230466,0.38186639999999994,0.0092940195,16.57,63.681999700000006,15.2539771,204.795675,0.041781328,24.41,8.091796989999999,21.75751893,17.8804876,,,,,,
ISic003289,10.79832981,7.7522783099999995,64.1886669,39.115965,1.0535670872999998,30.42505438,111.89999999999999,87.24696036585405,29.912956100000002,0.30441959999999996,0.0070711697,5.640000000000001,64.9467964,10.01633893,225.47028600000002,0.015746059200000002,12.45,10.09592667,27.683368350000002,16.9486495,,,,,,
ISic003296,305.113788,41.645745,18.759755,37.617430000000006,1.0023015513,37.95925602,112.39999999999999,1400.695740224955,6714.7337,0.29425949999999995,0.0138289224,7.184,54.09833690000001,0.5545593560000001,101.9297331,0.10616323200000001,58.79,6.4529520300000005,0.3812884548,16.5435025,,,,,,
ISic003296,8.75385987,8.13788706,28.5787605,57.238435,0.019197688586999998,47.32234038,125.6,235.39161716377345,83.4765822,0.5016788999999999,0.0122666592,0.6427,64.6691581,5.9769707599999995,149.143263,0.10876527200000001,23.25,10.803048780000001,30.39203157,12.80669667,,,,,,
ISic003296,25.20821058,13.7482373,57.9627045,55.095670000000005,2.7022291800000002,20.75384304,110.0,156.85554645340443,110.644004,0.5110722,0.005410059599999999,3.397,37.3577757,8.19496853,174.23886000000002,0.065311204,1.662,16.0552507,24.367590959999998,23.3094574,,,,,,
ISic003296,52.5127812,14.601718000000002,15.671740000000002,71.327465,0.7441811888,28.546473759999998,114.3,164.6026373907023,21.4809781,0.4938192,0.0097569123,10.38,55.6202061,6.5185888,165.917004,0.052895756,28.560000000000002,7.70429901,40.92053286,20.4194088,,,,,,
ISic003296,1.054925733,10.519406700000001,35.19888218,60.92175,0.005382435395749999,33.347290900000004,90.52,59.317655254843785,425.19791499999997,0.2170044,0.0060778789,0.07458999999999999,24.0928347,7.00868123,156.0348,0.045461356,13.55,8.43857066,1.091767704,15.4766154,,,,,,
ISic003300,0.29650003140000003,12.761078900000001,164.79226649999998,80.27666,0.5397231168,38.15804762,109.3,64.16048495663124,15.969343700000001,0.6561891,0.0082356344,11.66,21.861445399999997,14.798634499999999,128.7677187,0.0222139872,0.5448,9.9466042,19.64559186,15.6926938,,,,,,
ISic003300,7.05186459,12.863907900000001,3.6914262076999997,65.01121,0.27889891679999995,41.0504654,105.1,20.196081264327734,10.26541907,0.23003999999999997,0.0050219047,4.071,25.0285786,10.598698149999999,117.5982276,0.057505084000000005,0.49240000000000006,6.43690912,16.71899022,13.7209784,,,,,,
ISic003300,0.802739847,10.17904271,22.478946,75.977125,0.00129071642175,33.536142919999996,94.28,40.08363790911237,11.1260978,0.5864102999999999,0.0091662418,2.785,29.244567599999996,9.181144739999999,124.5937878,0.052524036,17.41,7.99430546,7.84059411,14.0721058,,,,,,
ISic003300,40.95685593,30.5504959,1.7443993000000002,55.641865,0.00505022798175,36.428560700000006,121.0,303.1237451934803,6618.07444,0.46429739999999997,0.0126307051,0.022490000000000003,36.8436307,5.6953773100000005,115.2186969,0.088915424,17.55,3.67012418,0.18747893129999998,13.12541231,,,,,,
ISic003306,1.500142791,10.869025299999999,121.45836270000001,68.86258500000001,0.4577686617,30.415114799999998,100.8,46.91222827383318,17.9847921,0.4012280999999999,0.005492030199999999,3.337,19.465529699999998,11.31526361,214.677879,0.036856038,4.458,10.06260678,23.20525272,18.2451199,,,,,,
ISic003306,7.959941339999999,10.23662695,84.30867690000001,80.094595,0.5249208153,42.352550380000004,109.3,30.35754383176465,15.1569946,0.45662939999999996,0.004862785299999999,3.7359999999999998,32.1443454,10.158933059999999,224.169996,0.039327976,25.700000000000003,6.32954503,20.97916743,9.977420120000001,,,,,,
ISic003306,3.8761904699999996,10.0258275,160.98859979999997,92.81113500000001,0.4947322037,32.46266828,94.07,26.074211002565164,12.2674997,0.552096,0.0066082769000000005,7.5889999999999995,30.2522918,9.72276278,229.50118500000002,0.038249988,0.17980000000000002,8.82730271,18.86724036,16.908134800000003,,,,,,
ISic003306,1.339802382,7.52091306,38.69316836,43.9757,0.1778807688,39.619165880000004,91.65,32.702945789663815,7.905493519999999,0.16089380999999997,0.0078161378,1.823,22.6120971,9.667642359999999,167.607381,0.046539344,26.32,12.27035801,18.32758332,14.0856107,,,,,,
ISic003308,6.72495696,10.8278937,93.5388564,81.074945,0.0273457877,41.358592380000005,117.39999999999999,120.41610309898763,11.6916573,0.720792,0.0068324906,7.242,52.093171399999996,11.15229889,204.535617,0.069474468,17.96,12.26295359,35.25413394,16.0573261,,,,,,
ISic003308,0.2265521766,7.73068422,8.1086247,81.102955,0.116118273075,31.975628859999997,110.10000000000001,73.75132280011158,8.65717351,0.6084558,0.0103451719,5.949,60.957031199999996,10.46928499,209.60674799999998,0.05036806,43.38,6.483803780000001,35.04138453,12.02206198,,,,,,
ISic003308,15.32833554,15.9179292,66.9729603,89.87008500000002,0.5403466488,56.317660280000005,130.0,89.29849250545041,8.465911570000001,0.6684578999999999,0.0084212737,9.275,50.45819029999999,8.39028654,209.476719,0.0975765,1.139,8.290482260000001,34.54323957,10.00983188,,,,,,
ISic003308,6.216433980000001,9.45204168,0.39259082926799993,43.289455000000004,0.6854543156999999,65.81989876,111.3,1148.9792676645502,9.25049684,1.8454959,0.0085201206,0.9994999999999999,38.5814408,34.5461241,415.832742,0.31897293200000004,45.78,7.45254873,32.66481795,36.0715879,,,,,,
ISic003308,2.3231197769999996,9.27209093,1.1940682008,58.16276500000001,1.0239117168,35.89182338,111.60000000000001,1050.6874655771535,12.7199473,1.4728310999999998,0.0076642511,17.06,32.9155629,17.0274167,461.863008,0.308490428,50.349999999999994,9.31229222,29.03251095,27.671540099999998,,,,,,
ISic003308,3.4143685799999997,8.228376579999999,106.9944442,53.94726,0.6178382168000001,17.76202946,110.19999999999999,86.12960504765479,8.87928415,0.6222582,0.0055956989,7.217,20.7200435,11.073213070000001,509.063535,0.04817491200000001,17.830000000000002,6.98607027,26.70264546,18.501713,,,,,,
ISic003308,27.48618597,8.985198019999999,0.14579469788700003,55.52982500000001,1.0692958325000002,53.107175940000005,95.03999999999999,84.42888656536147,6.700337640000001,0.6594479999999999,0.0041057627000000005,5.016,27.4244943,13.192952700000001,643.7735789999999,0.083525484,16.93,3.54548311,18.96583155,19.1364433,,,,,,
ISic003308,0.0743585133,11.1466636,23.93145868,55.99199,0.110828542923,17.55329828,108.2,64.03247091732283,6.73838437,0.4874931,0.0037513604,5.852,22.4372878,7.701281290000001,477.85657499999996,0.061296628000000006,0.2112,8.10166955,17.81906034,17.3537965,,,,,,
ISic003308,31.678906050000002,12.1029733,85.6692109,53.83522000000001,0.2621735753,40.77215716,104.6,74.14028743011332,12.2469339,0.4480029,0.0037176078,3.2449999999999997,31.5993517,16.0688007,461.342892,0.0399599,5.2059999999999995,9.37399572,17.42469558,13.29422356,,,,,,
ISic003312,46.67514495,8.34354506,13.844560360000001,86.32682,0.3311765688,34.917744539999994,99.58000000000001,34.3259683797729,13.018151399999999,0.4087044,0.002724317,6.494,34.4888466,10.44651786,86.4952908,0.072745604,5.485,8.59899976,21.70562883,15.908772200000001,,,,,,
ISic003312,4.259658309000001,10.509123800000001,0.8902162153000001,83.51181500000001,0.5060856528,24.80919168,93.16,31.354452232868883,10.9615714,0.39394349999999995,0.0041154063,6.587,37.923335200000004,13.324762400000001,86.0922009,0.050479576,39.49,7.81042903,21.81978705,17.4483308,,,,,,
ISic003312,1.6485484769999998,12.2572168,96.08770129999999,84.61821,0.1518073557,33.66535746,109.6,35.17906395668742,15.558027699999998,0.4894101,0.0048555526,1.04,23.6301042,8.81806893,96.6375528,0.03839867600000001,1.125,8.464486130000001,21.389099220000002,14.6663214,,,,,,
t0-0CC-1,95.7891246,6.101872859999999,150.1859576,0.6935276,8.08661658,69.23911428,114.5,12138.190570606528,6.0566281,6.8628599999999995,0.031992643,10.11,50.3656442,405.973876,13.7050566,0.167348344,11.17,160.058879,79.08051239999999,338.027647,,,,,,
t0-0CC-2,48.735181919999995,6.831958759999999,154.8316847,0.6596355,7.7094399199999994,48.5548483,108.8,12262.1166100022,6.4628026499999995,7.232841,0.029485307,9.183,59.764214800000005,415.560036,22.742072099999998,0.15865009600000002,9.359,164.995159,76.4341173,356.124213,,,,,,
t0-0CC-3,70.8299865,3.54040247,200.19257700000003,0.7113139500000001,12.11187362,23.43752964,111.0,12014.939057701251,7.60626113,6.952958999999999,0.038333309999999995,8.246,50.2628152,420.832424,16.6567149,0.15017488,24.2,160.058879,77.73136980000001,348.83156699999995,,,,,,
t0-10CC-1,65.0701854,5.531171909999999,181.91163039999998,6.3176555,8.14208108,57.73902022,101.8,9097.744347407515,3.4684221699999997,6.684578999999999,0.027219061000000003,6.42,60.278359800000004,359.840481,138.610914,0.129024012,1.048,148.33521399999998,68.0279211,317.905346,,,,,,
t0-10CC-2,85.20354420000001,5.02319665,138.3491522,6.316255000000001,7.635797820000001,48.1075672,134.6,9009.670832963751,0.322471744,6.931871999999999,0.027821786,0.3699,45.3373061,361.398232,143.291958,0.12538115600000002,29.669999999999998,145.743667,82.03824809999999,311.017847,,,,,,
t0-10CC-3,64.5512844,6.69622448,132.850347,6.349867000000001,6.245090879999999,49.33013554,109.3,8904.583252337514,4.25506402,6.813018,0.026857426,4.172,50.0365914,370.26543,144.852306,0.105903028,39.75,157.220518,74.0471727,334.111226,,,,,,
t0-20CC-1,42.285242489999995,7.983643559999999,63.725647,11.6591625,4.823122499999999,65.51177178,96.18,6407.35360058583,6.1419761699999995,6.826437,0.022481642500000003,6.071,40.9670736,304.600234,236.392722,0.12214719200000002,15.83,127.97305899999999,63.098361600000004,265.641383,,,,,,
t0-20CC-2,64.7069547,3.36662146,64.51957540000001,11.8048145,6.13692618,37.93937686,88.78999999999999,6143.254114138726,3.53423273,6.673077,0.026278810000000003,2.71,45.8000366,316.103626,237.172896,0.13831701200000002,0.8456,128.219873,67.7684706,272.79898000000003,,,,,,
t0-20CC-3,54.9516159,2.89874951,152.6164637,11.5695305,6.70017138,51.79515138,80.95,6785.726644299895,1.50644485,6.462206999999999,0.025507322,0.6675,36.3397686,321.25618699999995,234.0522,0.08609035200000001,7.102,121.926116,62.4756804,273.204127,,,,,,
t0-30CC-1,42.48761388,4.8329629999999995,142.42307939999998,17.058090000000004,3.65617518,56.71524348,87.38,4921.4218008171,4.02781193,6.552306,0.024784052,4.676,37.1932493,272.36677099999997,305.308092,0.07854443600000001,25.740000000000002,115.385545,59.9330655,239.71197500000002,,,,,,
t0-30CC-2,23.594428469999997,1.8365259399999998,78.6881078,16.86202,4.10190522,61.426604399999995,85.53999999999999,4857.76040483238,7.021164120000001,6.485211,0.0184313305,6.977,34.1803596,267.21421000000004,294.125598,0.093041516,7.456,103.8346498,52.201440600000005,237.956338,,,,,,
t0-30CC-3,38.362350930000005,6.90908051,165.24078269999998,16.91804,2.54945502,30.07716908,85.95,4722.979192420999,7.620657189999999,6.519716999999999,0.0170860483,13.370000000000001,39.7639743,267.813345,294.255627,0.095271836,3.089,109.9926591,53.706253499999995,243.628396,,,,,,
t0-40CC-1,38.134034490000005,8.68288076,239.7854547,26.035295000000005,3.77459348,26.17091414,88.85000000000001,2837.7642371403317,2.64476188,5.912027999999999,0.0190316446,5.3,33.676497499999996,211.37482799999998,397.88874,0.053564852,0.322,86.7180989,34.34605719,186.502669,,,,,,
t0-40CC-2,15.36465861,11.5271309,120.675848,25.783205000000002,2.42354462,44.429922600000005,86.11,2903.4287227007017,3.0838417099999997,5.90436,0.015135630200000002,6.2219999999999995,36.3911831,210.775693,400.619349,0.088543704,0.6169,86.3108558,41.60029317,189.878894,,,,,,
t0-40CC-3,0.8587811550000001,7.31011361,119.53894079999998,26.27338,1.2373656393,26.67783272,80.4,3021.1989787514776,2.32702027,5.917779,0.0165267195,3.8850000000000002,39.0544542,218.684275,420.513786,0.068805372,0.3713,92.802064,42.37864467,190.554139,,,,,,
